code,title,observed,n_studies,estimate,posterior_std
29-9091.00,Athletic Trainers,,,0.4158,1.0213
29-9092.00,Genetic Counselors,,,0.4602,1.0081
29-9093.00,Surgical Assistants,,,0.4175,1.0181
29-9099.01,Midwives,,,0.4195,1.0136
31-1121.00,Home Health Aides,,,0.414,1.0175
31-1122.00,Personal Care Aides,,,0.4162,1.0217
31-1131.00,Nursing Assistants,,,0.4148,1.0109
31-1132.00,Orderlies,,,0.413,1.0136
31-1133.00,Psychiatric Aides,,,0.4126,1.0152
31-2011.00,Occupational Therapy Assistants,,,0.404,1.009
31-2012.00,Occupational Therapy Aides,,,0.4152,1.0134
31-2021.00,Physical Therapist Assistants,,,0.4106,1.0113
31-2022.00,Physical Therapist Aides,,,0.415,1.0156
31-9011.00,Massage Therapists,,,0.4142,1.0137
31-9091.00,Dental Assistants,,,0.4202,1.0072
31-9092.00,Medical Assistants,,,0.4163,1.0043
31-9093.00,Medical Equipment Preparers,,,0.4151,1.009
31-9094.00,Medical Transcriptionists,,,0.4025,1.0037
31-9095.00,Pharmacy Aides,,,0.425,1.004
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,,,0.4141,1.0093
31-9097.00,Phlebotomists,,,0.414,1.0054
31-9099.01,Speech-Language Pathology Assistants,,,0.4033,1.0075
31-9099.02,Endoscopy Technicians,,,0.4159,1.0106
33-1011.00,First-Line Supervisors of Correctional Officers,,,0.4107,1.0051
33-1012.00,First-Line Supervisors of Police and Detectives,,,0.4236,1.0052
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,,,0.4313,1.0061
33-1091.00,First-Line Supervisors of Security Workers,,,0.4331,1.0147
33-2011.00,Firefighters,,,0.4166,1.0088
33-2021.00,Fire Inspectors and Investigators,,,0.4183,1.0073
33-2022.00,Forest Fire Inspectors and Prevention Specialists,,,0.4145,1.0119
33-3011.00,Bailiffs,,,0.4285,1.0065
33-3012.00,Correctional Officers and Jailers,,,0.4209,1.004
33-3021.00,Detectives and Criminal Investigators,,,0.4263,1.0057
33-3021.02,Police Identification and Records Officers,,,0.4225,1.004
33-3021.06,Intelligence Analysts,,,0.4388,1.0025
33-3031.00,Fish and Game Wardens,,,0.4345,1.0068
33-3041.00,Parking Enforcement Workers,,,0.4144,1.0081
33-3051.00,Police and Sheriff's Patrol Officers,,,0.4271,1.0106
33-3051.04,Customs and Border Protection Officers,,,0.4273,1.0041
33-3052.00,Transit and Railroad Police,,,0.4048,1.0093
33-9011.00,Animal Control Workers,,,0.4348,1.0057
33-9021.00,Private Detectives and Investigators,,,0.424,1.0037
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,,,0.4094,1.0063
33-9032.00,Security Guards,,,0.4205,1.0062
33-9091.00,Crossing Guards and Flaggers,,,0.4176,1.0073
33-9092.00,Lifeguards; Ski Patrol; and Other Recreational Protective Service Workers,,,0.414,1.0157
33-9093.00,Transportation Security Screeners,,,0.4163,1.009
33-9099.02,Retail Loss Prevention Specialists,,,0.4265,1.0037
35-1011.00,Chefs and Head Cooks,,,0.4091,1.0071
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,,,0.4228,1.0063
35-2011.00,Cooks; Fast Food,,,0.4106,1.0065
35-2012.00,Cooks; Institution and Cafeteria,,,0.4203,1.0062
35-2013.00,Cooks; Private Household,,,0.4042,1.0073
35-2014.00,Cooks; Restaurant,,,0.4106,1.0126
35-2015.00,Cooks; Short Order,,,0.4178,1.0042
35-2021.00,Food Preparation Workers,,,0.424,1.0059
35-3011.00,Bartenders,,,0.4176,1.0104
35-3023.00,Fast Food and Counter Workers,,,0.4169,1.008
35-3023.01,Baristas,,,0.4166,1.0106
35-3031.00,Waiters and Waitresses,,,0.4131,1.0131
35-3041.00,Food Servers; Nonrestaurant,,,0.4161,1.0092
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,,,0.4152,1.0076
35-9021.00,Dishwashers,,,0.4162,1.0077
35-9031.00,Hosts and Hostesses; Restaurant; Lounge; and Coffee Shop,,,0.4209,1.01
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,,,0.4226,1.0066
37-1012.00,First-Line Supervisors of Landscaping; Lawn Service; and Groundskeeping Workers,,,0.4139,1.0086
37-2011.00,Janitors and Cleaners; Except Maids and Housekeeping Cleaners,,,0.415,1.0054
37-2012.00,Maids and Housekeeping Cleaners,,,0.4148,1.0083
37-2021.00,Pest Control Workers,,,0.4205,1.0059
37-3011.00,Landscaping and Groundskeeping Workers,,,0.4104,1.0137
37-3012.00,Pesticide Handlers; Sprayers; and Applicators; Vegetation,,,0.4137,1.0101
37-3013.00,Tree Trimmers and Pruners,,,0.4162,1.0178
39-1013.00,First-Line Supervisors of Gambling Services Workers,,,0.4115,1.0296
39-1022.00,First-Line Supervisors of Personal Service Workers,,,0.4247,1.007
39-2011.00,Animal Trainers,,,0.4072,1.0064
39-2021.00,Animal Caretakers,,,0.412,1.0135
39-3011.00,Gambling Dealers,,,0.4139,1.0181
39-3012.00,Gambling and Sports Book Writers and Runners,,,0.4125,1.0244
39-3021.00,Motion Picture Projectionists,,,0.4219,1.0048
39-3031.00,Ushers; Lobby Attendants; and Ticket Takers,,,0.4138,1.0167
39-3091.00,Amusement and Recreation Attendants,,,0.4108,1.0282
39-3092.00,Costume Attendants,,,0.3681,1.0109
39-3093.00,Locker Room; Coatroom; and Dressing Room Attendants,,,0.4183,1.0124
39-4011.00,Embalmers,,,0.4148,1.0114
39-4021.00,Funeral Attendants,,,0.4134,1.0105
39-4031.00,Morticians; Undertakers; and Funeral Arrangers,,,0.4166,1.0092
39-5011.00,Barbers,,,0.4053,1.0262
39-5012.00,Hairdressers; Hairstylists; and Cosmetologists,,,0.3981,1.013
39-5091.00,Makeup Artists; Theatrical and Performance,,,0.3084,1.0051
39-5092.00,Manicurists and Pedicurists,,,0.4104,1.0102
39-5093.00,Shampooers,,,0.4128,1.0086
39-5094.00,Skincare Specialists,,,0.4197,1.0089
39-6011.00,Baggage Porters and Bellhops,,,0.4121,1.0137
39-6012.00,Concierges,,,0.415,1.0068
39-7011.00,Tour Guides and Escorts,,,0.4143,1.0181
39-7012.00,Travel Guides,,,0.4148,1.0135
39-9011.00,Childcare Workers,,,0.3933,1.0118
39-9011.01,Nannies,,,0.4153,1.0147
39-9031.00,Exercise Trainers and Group Fitness Instructors,,,0.3978,1.0126
39-9032.00,Recreation Workers,,,0.3796,1.0047
39-9041.00,Residential Advisors,,,0.4183,1.0112
41-1011.00,First-Line Supervisors of Retail Sales Workers,,,0.421,1.0083
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,,,0.4418,1.0059
41-2011.00,Cashiers,,,0.4174,1.0112
41-2012.00,Gambling Change Persons and Booth Cashiers,,,0.4196,1.009
41-2021.00,Counter and Rental Clerks,,,0.4117,1.02
41-2022.00,Parts Salespersons,,,0.4203,1.0081
41-2031.00,Retail Salespersons,,,0.4124,1.0255
41-3011.00,Advertising Sales Agents,,,0.4101,1.0212
41-3021.00,Insurance Sales Agents,,,0.4194,1.0068
41-3031.00,Securities; Commodities; and Financial Services Sales Agents,,,0.431,1.0042
41-3041.00,Travel Agents,,,0.4211,1.0048
41-4011.00,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,,,0.423,1.0135
41-4011.07,Solar Sales Representatives and Assessors,,,0.4229,1.0053
41-4012.00,Sales Representatives; Wholesale and Manufacturing; Except Technical and Scientific Products,,,0.4258,1.0044
41-9011.00,Demonstrators and Product Promoters,,,0.413,1.0242
41-9012.00,Models,,,0.4084,1.0291
41-9021.00,Real Estate Brokers,,,0.4204,1.0063
41-9022.00,Real Estate Sales Agents,0.5802411227104969,1.0,0.5713,0.2379
41-9031.00,Sales Engineers,,,0.4167,1.0082
41-9041.00,Telemarketers,,,0.4226,1.007
41-9091.00,Door-to-Door Sales Workers; News and Street Vendors; and Related Workers,,,0.4173,1.012
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,,,0.4224,1.0021
43-2011.00,Switchboard Operators; Including Answering Service,,,0.4151,1.0066
43-2021.00,Telephone Operators,,,0.4169,1.0077
43-3011.00,Bill and Account Collectors,,,0.415,1.0074
43-3021.00,Billing and Posting Clerks,,,0.414,1.0041
43-3031.00,Bookkeeping; Accounting; and Auditing Clerks,,,0.4221,1.004
43-3041.00,Gambling Cage Workers,,,0.4245,1.0048
43-3051.00,Payroll and Timekeeping Clerks,,,0.4059,1.0012
43-3061.00,Procurement Clerks,,,0.421,1.0058
43-3071.00,Tellers,,,0.4219,1.0068
43-4011.00,Brokerage Clerks,,,0.4224,1.0059
43-4021.00,Correspondence Clerks,,,0.4175,1.005
43-4031.00,Court; Municipal; and License Clerks,,,0.4168,1.0038
43-4041.00,Credit Authorizers; Checkers; and Clerks,,,0.4223,1.0045
43-4051.00,Customer Service Representatives,0.0338355837531232,1.0,0.034,0.023
43-4061.00,Eligibility Interviewers; Government Programs,,,0.4135,1.0094
43-4071.00,File Clerks,,,0.4335,1.0028
43-4081.00,Hotel; Motel; and Resort Desk Clerks,,,0.4194,1.0145
43-4111.00,Interviewers; Except Eligibility and Loan,,,0.4297,1.0054
43-4121.00,Library Assistants; Clerical,,,0.418,1.005
43-4131.00,Loan Interviewers and Clerks,,,0.4271,1.0041
43-4141.00,New Accounts Clerks,,,0.4227,1.0072
43-4151.00,Order Clerks,,,0.414,1.0055
43-4161.00,Human Resources Assistants; Except Payroll and Timekeeping,,,0.4143,1.0049
43-4171.00,Receptionists and Information Clerks,,,0.4253,1.0059
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,,,0.4253,1.0099
43-5011.00,Cargo and Freight Agents,,,0.4198,1.0046
43-5011.01,Freight Forwarders,,,0.4143,1.0042
43-5021.00,Couriers and Messengers,,,0.4136,1.0073
43-5031.00,Public Safety Telecommunicators,,,0.4158,1.0091
43-5032.00,Dispatchers; Except Police; Fire; and Ambulance,,,0.4215,1.0064
43-5041.00,Meter Readers; Utilities,,,0.4112,1.009
43-5051.00,Postal Service Clerks,,,0.4161,1.0063
43-5052.00,Postal Service Mail Carriers,,,0.412,1.0162
43-5053.00,Postal Service Mail Sorters; Processors; and Processing Machine Operators,,,0.4125,1.016
43-5061.00,Production; Planning; and Expediting Clerks,,,0.4219,1.0048
43-5071.00,Shipping; Receiving; and Inventory Clerks,,,0.412,1.0119
43-5111.00,Weighers; Measurers; Checkers; and Samplers; Recordkeeping,,,0.4115,1.0052
43-6011.00,Executive Secretaries and Executive Administrative Assistants,,,0.4144,1.0099
43-6012.00,Legal Secretaries and Administrative Assistants,,,0.4189,1.0053
43-6013.00,Medical Secretaries and Administrative Assistants,,,0.4164,1.0045
43-6014.00,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,,,0.4156,1.0067
43-9021.00,Data Entry Keyers,,,0.4046,1.0012
43-9022.00,Word Processors and Typists,,,0.4143,1.0081
43-9031.00,Desktop Publishers,,,0.3552,1.0018
43-9041.00,Insurance Claims and Policy Processing Clerks,,,0.414,1.0027
43-9051.00,Mail Clerks and Mail Machine Operators; Except Postal Service,,,0.4119,1.0145
43-9061.00,Office Clerks; General,,,0.4177,1.0047
43-9071.00,Office Machine Operators; Except Computer,,,0.4,1.0036
43-9081.00,Proofreaders and Copy Markers,,,0.4187,1.005
43-9111.00,Statistical Assistants,,,0.4397,1.0007
45-1011.00,First-Line Supervisors of Farming; Fishing; and Forestry Workers,,,0.4233,1.0059
45-2011.00,Agricultural Inspectors,,,0.418,1.0059
45-2021.00,Animal Breeders,,,0.4156,1.0108
45-2041.00,Graders and Sorters; Agricultural Products,,,0.4121,1.0169
45-2091.00,Agricultural Equipment Operators,,,0.4146,1.026
45-2092.00,Farmworkers and Laborers; Crop; Nursery; and Greenhouse,,,0.4123,1.0121
45-2093.00,Farmworkers; Farm; Ranch; and Aquacultural Animals,,,0.4206,1.0099
45-3031.00,Fishing and Hunting Workers,,,0.4069,1.0142
45-4011.00,Forest and Conservation Workers,,,0.4133,1.0152
45-4021.00,Fallers,,,0.4117,1.0165
45-4022.00,Logging Equipment Operators,,,0.4153,1.0351
45-4023.00,Log Graders and Scalers,,,0.4288,1.0049
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,,,0.4274,1.0051
47-1011.03,Solar Energy Installation Managers,,,0.4144,1.0108
47-2011.00,Boilermakers,,,0.4182,1.019
47-2021.00,Brickmasons and Blockmasons,,,0.413,1.0148
47-2022.00,Stonemasons,,,0.4108,1.0156
47-2031.00,Carpenters,,,0.4111,1.0141
47-2041.00,Carpet Installers,,,0.4118,1.0164
47-2042.00,Floor Layers; Except Carpet; Wood; and Hard Tiles,,,0.4153,1.0083
47-2043.00,Floor Sanders and Finishers,,,0.4091,1.0128
47-2044.00,Tile and Stone Setters,,,0.3942,1.0092
47-2051.00,Cement Masons and Concrete Finishers,,,0.4133,1.0143
47-2053.00,Terrazzo Workers and Finishers,,,0.4118,1.0158
47-2061.00,Construction Laborers,,,0.4176,1.0108
47-2071.00,Paving; Surfacing; and Tamping Equipment Operators,,,0.4135,1.0163
47-2072.00,Pile Driver Operators,,,0.4129,1.0187
47-2073.00,Operating Engineers and Other Construction Equipment Operators,,,0.4147,1.0191
47-2081.00,Drywall and Ceiling Tile Installers,,,0.4118,1.0155
47-2082.00,Tapers,,,0.4142,1.0135
47-2111.00,Electricians,,,0.4119,1.0182
47-2121.00,Glaziers,,,0.4112,1.0153
47-2131.00,Insulation Workers; Floor; Ceiling; and Wall,,,0.4119,1.0172
47-2132.00,Insulation Workers; Mechanical,,,0.4118,1.017
47-2141.00,Painters; Construction and Maintenance,,,0.4141,1.0115
47-2142.00,Paperhangers,,,0.4117,1.0166
47-2151.00,Pipelayers,,,0.4124,1.0164
47-2152.00,Plumbers; Pipefitters; and Steamfitters,,,0.4135,1.0129
47-2152.04,Solar Thermal Installers and Technicians,,,0.3901,1.0059
47-2161.00,Plasterers and Stucco Masons,,,0.4127,1.0136
47-2171.00,Reinforcing Iron and Rebar Workers,,,0.4118,1.0172
47-2181.00,Roofers,,,0.4118,1.0165
47-2211.00,Sheet Metal Workers,,,0.4164,1.0077
47-2221.00,Structural Iron and Steel Workers,,,0.4119,1.0168
47-2231.00,Solar Photovoltaic Installers,,,0.4118,1.0165
47-3011.00,Helpers--Brickmasons; Blockmasons; Stonemasons; and Tile and Marble Setters,,,0.4126,1.0175
47-3012.00,Helpers--Carpenters,,,0.4118,1.0179
47-3013.00,Helpers--Electricians,,,0.4157,1.0086
47-3014.00,Helpers--Painters; Paperhangers; Plasterers; and Stucco Masons,,,0.4135,1.0129
47-3015.00,Helpers--Pipelayers; Plumbers; Pipefitters; and Steamfitters,,,0.3922,1.0105
47-3016.00,Helpers--Roofers,,,0.3954,1.0031
47-4011.00,Construction and Building Inspectors,,,0.4222,1.0054
47-4011.01,Energy Auditors,,,0.4301,1.0031
47-4021.00,Elevator and Escalator Installers and Repairers,,,0.4131,1.0196
47-4031.00,Fence Erectors,,,0.4121,1.0147
47-4041.00,Hazardous Materials Removal Workers,,,0.415,1.0072
47-4051.00,Highway Maintenance Workers,,,0.4162,1.0076
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,,,0.4177,1.0116
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,,,0.4147,1.0169
47-4091.00,Segmental Pavers,,,0.4123,1.0155
47-4099.03,Weatherization Installers and Technicians,,,0.4136,1.0094
47-5011.00,Derrick Operators; Oil and Gas,,,0.413,1.0167
47-5012.00,Rotary Drill Operators; Oil and Gas,,,0.4129,1.0131
47-5013.00,Service Unit Operators; Oil and Gas,,,0.4148,1.0098
47-5022.00,Excavating and Loading Machine and Dragline Operators; Surface Mining,,,0.4139,1.0213
47-5023.00,Earth Drillers; Except Oil and Gas,,,0.4154,1.0151
47-5032.00,Explosives Workers; Ordnance Handling Experts; and Blasters,,,0.4291,1.0067
47-5041.00,Continuous Mining Machine Operators,,,0.4204,1.0188
47-5043.00,Roof Bolters; Mining,,,0.4153,1.0124
47-5044.00,Loading and Moving Machine Operators; Underground Mining,,,0.415,1.0283
47-5051.00,Rock Splitters; Quarry,,,0.4122,1.0147
47-5071.00,Roustabouts; Oil and Gas,,,0.4144,1.0227
47-5081.00,Helpers--Extraction Workers,,,0.4129,1.0148
49-1011.00,First-Line Supervisors of Mechanics; Installers; and Repairers,,,0.4123,1.006
49-2011.00,Computer; Automated Teller; and Office Machine Repairers,,,0.4562,1.0045
49-2021.00,Radio; Cellular; and Tower Equipment Installers and Repairers,,,0.4175,1.005
49-2022.00,Telecommunications Equipment Installers and Repairers; Except Line Installers,,,0.4218,1.0044
49-2091.00,Avionics Technicians,,,0.4119,1.0053
49-2092.00,Electric Motor; Power Tool; and Related Repairers,,,0.413,1.0147
49-2093.00,Electrical and Electronics Installers and Repairers; Transportation Equipment,,,0.4144,1.008
49-2094.00,Electrical and Electronics Repairers; Commercial and Industrial Equipment,,,0.4167,1.006
49-2095.00,Electrical and Electronics Repairers; Powerhouse; Substation; and Relay,,,0.4227,1.0115
49-2096.00,Electronic Equipment Installers and Repairers; Motor Vehicles,,,0.4137,1.0088
49-2097.00,Audiovisual Equipment Installers and Repairers,,,0.4142,1.0065
49-2098.00,Security and Fire Alarm Systems Installers,,,0.4142,1.0077
49-3011.00,Aircraft Mechanics and Service Technicians,,,0.4217,1.0076
49-3021.00,Automotive Body and Related Repairers,,,0.4045,1.0053
49-3022.00,Automotive Glass Installers and Repairers,,,0.4112,1.0164
49-3023.00,Automotive Service Technicians and Mechanics,,,0.4154,1.0092
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,,,0.4157,1.0175
49-3041.00,Farm Equipment Mechanics and Service Technicians,,,0.4139,1.0337
49-3042.00,Mobile Heavy Equipment Mechanics; Except Engines,,,0.415,1.0225
49-3043.00,Rail Car Repairers,,,0.4125,1.0155
49-3051.00,Motorboat Mechanics and Service Technicians,,,0.4136,1.0134
49-3052.00,Motorcycle Mechanics,,,0.4192,1.0104
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,,,0.4161,1.0413
49-3091.00,Bicycle Repairers,,,0.4125,1.0124
49-3092.00,Recreational Vehicle Service Technicians,,,0.4225,1.0057
49-3093.00,Tire Repairers and Changers,,,0.4195,1.0086
49-9011.00,Mechanical Door Repairers,,,0.4123,1.0129
49-9012.00,Control and Valve Installers and Repairers; Except Mechanical Door,,,0.4177,1.0162
49-9021.00,Heating; Air Conditioning; and Refrigeration Mechanics and Installers,,,0.4125,1.0124
49-9031.00,Home Appliance Repairers,,,0.4135,1.0108
49-9041.00,Industrial Machinery Mechanics,,,0.4115,1.0096
49-9043.00,Maintenance Workers; Machinery,,,0.4129,1.0195
49-9044.00,Millwrights,,,0.4144,1.0389
49-9045.00,Refractory Materials Repairers; Except Brickmasons,,,0.4128,1.0165
49-9051.00,Electrical Power-Line Installers and Repairers,,,0.412,1.0181
49-9052.00,Telecommunications Line Installers and Repairers,,,0.4116,1.026
49-9061.00,Camera and Photographic Equipment Repairers,,,0.3507,1.0031
49-9062.00,Medical Equipment Repairers,,,0.419,1.0154
49-9063.00,Musical Instrument Repairers and Tuners,,,0.4064,1.0044
49-9064.00,Watch and Clock Repairers,,,0.4213,1.0212
49-9071.00,Maintenance and Repair Workers; General,,,0.4111,1.0078
49-9081.00,Wind Turbine Service Technicians,,,0.4132,1.023
49-9091.00,Coin; Vending; and Amusement Machine Servicers and Repairers,,,0.4183,1.0081
49-9092.00,Commercial Divers,,,0.4129,1.0149
49-9094.00,Locksmiths and Safe Repairers,,,0.4061,1.0084
49-9095.00,Manufactured Building and Mobile Home Installers,,,0.4195,1.0127
49-9096.00,Riggers,,,0.4126,1.0143
49-9097.00,Signal and Track Switch Repairers,,,0.4141,1.0101
49-9098.00,Helpers--Installation; Maintenance; and Repair Workers,,,0.4159,1.013
49-9099.01,Geothermal Technicians,,,0.4149,1.0119
51-1011.00,First-Line Supervisors of Production and Operating Workers,,,0.4202,1.0053
51-2011.00,Aircraft Structure; Surfaces; Rigging; and Systems Assemblers,,,0.403,1.0105
51-2021.00,Coil Winders; Tapers; and Finishers,,,0.4255,1.014
51-2022.00,Electrical and Electronic Equipment Assemblers,,,0.416,1.0121
51-2023.00,Electromechanical Equipment Assemblers,,,0.4181,1.0096
51-2031.00,Engine and Other Machine Assemblers,,,0.4118,1.0169
51-2041.00,Structural Metal Fabricators and Fitters,,,0.4125,1.0133
51-2051.00,Fiberglass Laminators and Fabricators,,,0.4156,1.0117
51-2061.00,Timing Device Assemblers and Adjusters,,,0.414,1.0389
51-2092.00,Team Assemblers,,,0.4124,1.0167
51-3011.00,Bakers,,,0.4161,1.0079
51-3021.00,Butchers and Meat Cutters,,,0.4145,1.0094
51-3022.00,Meat; Poultry; and Fish Cutters and Trimmers,,,0.4137,1.0139
51-3023.00,Slaughterers and Meat Packers,,,0.4123,1.016
51-3091.00,Food and Tobacco Roasting; Baking; and Drying Machine Operators and Tenders,,,0.4285,1.0064
51-3092.00,Food Batchmakers,,,0.4111,1.0101
51-3093.00,Food Cooking Machine Operators and Tenders,,,0.4129,1.0128
51-4021.00,Extruding and Drawing Machine Setters; Operators; and Tenders; Metal and Plastic,,,0.4125,1.0218
51-4022.00,Forging Machine Setters; Operators; and Tenders; Metal and Plastic,,,0.4118,1.0153
51-4023.00,Rolling Machine Setters; Operators; and Tenders; Metal and Plastic,,,0.4166,1.0171
51-4031.00,Cutting; Punching; and Press Machine Setters; Operators; and Tenders; Metal and Plastic,,,0.4176,1.0094
51-4032.00,Drilling and Boring Machine Tool Setters; Operators; and Tenders; Metal and Plastic,,,0.411,1.0279
51-4033.00,Grinding; Lapping; Polishing; and Buffing Machine Tool Setters; Operators; and Tenders; Metal and Plastic,,,0.4108,1.0194
51-4034.00,Lathe and Turning Machine Tool Setters; Operators; and Tenders; Metal and Plastic,,,0.4155,1.0107
51-4035.00,Milling and Planing Machine Setters; Operators; and Tenders; Metal and Plastic,,,0.4116,1.0271
51-4041.00,Machinists,,,0.411,1.0287
51-4051.00,Metal-Refining Furnace Operators and Tenders,,,0.4143,1.0128
51-4052.00,Pourers and Casters; Metal,,,0.4122,1.0153
51-4061.00,Model Makers; Metal and Plastic,,,0.4036,1.02
51-4062.00,Patternmakers; Metal and Plastic,,,0.4102,1.0258
51-4071.00,Foundry Mold and Coremakers,,,0.4119,1.0176
51-4072.00,Molding; Coremaking; and Casting Machine Setters; Operators; and Tenders; Metal and Plastic,,,0.4115,1.0175
51-4081.00,Multiple Machine Tool Setters; Operators; and Tenders; Metal and Plastic,,,0.4149,1.0149
51-4111.00,Tool and Die Makers,,,0.3814,1.0084
51-4121.00,Welders; Cutters; Solderers; and Brazers,,,0.4134,1.0117
51-4122.00,Welding; Soldering; and Brazing Machine Setters; Operators; and Tenders,,,0.4072,1.0142
51-4191.00,Heat Treating Equipment Setters; Operators; and Tenders; Metal and Plastic,,,0.4116,1.0156
51-4192.00,Layout Workers; Metal and Plastic,,,0.4116,1.0161
51-4193.00,Plating Machine Setters; Operators; and Tenders; Metal and Plastic,,,0.4127,1.0162
51-4194.00,Tool Grinders; Filers; and Sharpeners,,,0.4111,1.0253
51-5111.00,Prepress Technicians and Workers,,,0.4044,1.0038
51-5112.00,Printing Press Operators,,,0.4205,1.0111
51-5113.00,Print Binding and Finishing Workers,,,0.4139,1.0127
51-6011.00,Laundry and Dry-Cleaning Workers,,,0.4135,1.0106
51-6021.00,Pressers; Textile; Garment; and Related Materials,,,0.4118,1.0119
51-6031.00,Sewing Machine Operators,,,0.4127,1.0131
51-6041.00,Shoe and Leather Workers and Repairers,,,0.4133,1.0124
51-6042.00,Shoe Machine Operators and Tenders,,,0.4115,1.0146
51-6051.00,Sewers; Hand,,,0.4194,1.0078
51-6052.00,Tailors; Dressmakers; and Custom Sewers,,,0.3824,1.01
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,,,0.4171,1.0121
51-6062.00,Textile Cutting Machine Setters; Operators; and Tenders,,,0.4124,1.0132
51-6063.00,Textile Knitting and Weaving Machine Setters; Operators; and Tenders,,,0.4135,1.0115
51-6064.00,Textile Winding; Twisting; and Drawing Out Machine Setters; Operators; and Tenders,,,0.4178,1.0099
51-6091.00,Extruding and Forming Machine Setters; Operators; and Tenders; Synthetic and Glass Fibers,,,0.4177,1.0099
51-6092.00,Fabric and Apparel Patternmakers,,,0.384,1.0054
51-6093.00,Upholsterers,,,0.4003,1.0138
51-7011.00,Cabinetmakers and Bench Carpenters,,,0.4126,1.0156
51-7021.00,Furniture Finishers,,,0.4168,1.0087
51-7031.00,Model Makers; Wood,,,0.4075,1.0189
51-7032.00,Patternmakers; Wood,,,0.3653,1.013
51-7041.00,Sawing Machine Setters; Operators; and Tenders; Wood,,,0.4117,1.0166
51-7042.00,Woodworking Machine Setters; Operators; and Tenders; Except Sawing,,,0.4117,1.0153
51-8011.00,Nuclear Power Reactor Operators,,,0.416,1.0071
51-8012.00,Power Distributors and Dispatchers,,,0.4496,1.0042
51-8013.00,Power Plant Operators,,,0.4136,1.0255
51-8013.03,Biomass Plant Technicians,,,0.4188,1.0111
51-8013.04,Hydroelectric Plant Technicians,,,0.4128,1.0218
51-8021.00,Stationary Engineers and Boiler Operators,,,0.4182,1.0137
51-8031.00,Water and Wastewater Treatment Plant and System Operators,,,0.4234,1.0061
51-8091.00,Chemical Plant and System Operators,,,0.4195,1.0089
51-8092.00,Gas Plant Operators,,,0.4297,1.008
51-8093.00,Petroleum Pump System Operators; Refinery Operators; and Gaugers,,,0.416,1.0102
51-8099.01,Biofuels Processing Technicians,,,0.4173,1.0072
51-9011.00,Chemical Equipment Operators and Tenders,,,0.4226,1.0087
51-9012.00,Separating; Filtering; Clarifying; Precipitating; and Still Machine Setters; Operators; and Tenders,,,0.4188,1.008
51-9021.00,Crushing; Grinding; and Polishing Machine Setters; Operators; and Tenders,,,0.4136,1.0114
51-9022.00,Grinding and Polishing Workers; Hand,,,0.3579,1.0101
51-9023.00,Mixing and Blending Machine Setters; Operators; and Tenders,,,0.4115,1.0157
51-9031.00,Cutters and Trimmers; Hand,,,0.4138,1.0114
51-9032.00,Cutting and Slicing Machine Setters; Operators; and Tenders,,,0.4121,1.0162
51-9041.00,Extruding; Forming; Pressing; and Compacting Machine Setters; Operators; and Tenders,,,0.4133,1.0175
51-9051.00,Furnace; Kiln; Oven; Drier; and Kettle Operators and Tenders,,,0.4142,1.013
51-9061.00,Inspectors; Testers; Sorters; Samplers; and Weighers,,,0.42,1.0081
51-9071.00,Jewelers and Precious Stone and Metal Workers,,,0.1937,1.002
51-9071.06,Gem and Diamond Workers,,,0.3361,1.0039
51-9081.00,Dental Laboratory Technicians,,,0.2812,1.0016
51-9082.00,Medical Appliance Technicians,,,0.4056,1.0048
51-9083.00,Ophthalmic Laboratory Technicians,,,0.4186,1.0064
51-9111.00,Packaging and Filling Machine Operators and Tenders,,,0.412,1.0126
51-9123.00,Painting; Coating; and Decorating Workers,,,0.4129,1.0129
51-9124.00,Coating; Painting; and Spraying Machine Setters; Operators; and Tenders,,,0.4195,1.0085
51-9141.00,Semiconductor Processing Technicians,,,0.4133,1.01
51-9151.00,Photographic Process Workers and Processing Machine Operators,,,0.4143,1.0061
51-9161.00,Computer Numerically Controlled Tool Operators,,,0.411,1.0276
51-9162.00,Computer Numerically Controlled Tool Programmers,,,0.4261,1.0047
51-9191.00,Adhesive Bonding Machine Operators and Tenders,,,0.4118,1.0172
51-9192.00,Cleaning; Washing; and Metal Pickling Equipment Operators and Tenders,,,0.4169,1.0104
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,,,0.4114,1.0128
51-9194.00,Etchers and Engravers,,,0.4041,1.0094
