code,title,observed,n_studies,aioe_baseline,estimate,posterior_std
29-1141.00,Registered Nurses,,,0.3155,0.2817,0.8178
29-1141.01,Acute Care Nurses,,,0.3155,0.2836,0.8176
29-1141.02,Advanced Practice Psychiatric Nurses,,,0.3155,0.2858,0.8177
29-1141.03,Critical Care Nurses,,,0.3155,0.2828,0.8185
29-1141.04,Clinical Nurse Specialists,,,0.3155,0.2867,0.8175
29-1151.00,Nurse Anesthetists,,,0.2864,0.2602,0.8177
29-1161.00,Nurse Midwives,,,0.3224,0.2834,0.8175
29-1171.00,Nurse Practitioners,,,0.3218,0.2817,0.8174
29-1181.00,Audiologists,,,0.4046,0.3182,0.8175
29-1211.00,Anesthesiologists,,,,0.2539,1.002
29-1213.00,Dermatologists,,,,0.2604,1.0021
29-1214.00,Emergency Medicine Physicians,,,,0.2665,1.0021
29-1215.00,Family Medicine Physicians,,,,0.2551,1.0027
29-1216.00,General Internal Medicine Physicians,,,,0.2548,1.0023
29-1217.00,Neurologists,,,,0.2495,1.0014
29-1218.00,Obstetricians and Gynecologists,,,,0.263,1.0024
29-1221.00,Pediatricians; General,,,,0.2742,1.0032
29-1222.00,Physicians; Pathologists,,,,0.2661,1.0013
29-1223.00,Psychiatrists,,,,0.2803,1.0022
29-1224.00,Radiologists,-0.037751128203603754,1.0,0.3885,-0.0347,0.0995
29-1229.01,Allergists and Immunologists,,,,0.2606,1.0018
29-1229.02,Hospitalists,,,,0.2577,1.0021
29-1229.03,Urologists,,,,0.2471,1.0016
29-1229.04,Physical Medicine and Rehabilitation Physicians,,,,0.2708,1.0018
29-1229.05,Preventive Medicine Physicians,,,,0.2659,1.0011
29-1229.06,Sports Medicine Physicians,,,,0.2595,1.0024
29-1241.00,Ophthalmologists; Except Pediatric,,,,0.2433,1.0014
29-1291.00,Acupuncturists,,,,0.2724,1.0027
29-1292.00,Dental Hygienists,,,,0.2735,1.0019
29-1299.01,Naturopathic Physicians,,,,0.2642,1.0018
29-1299.02,Orthoptists,,,,0.2712,1.0017
29-2011.00,Medical and Clinical Laboratory Technologists,,,0.2494,0.2406,0.8172
29-2011.01,Cytogenetic Technologists,,,0.2494,0.2494,0.8174
29-2011.02,Cytotechnologists,,,0.2494,0.2501,0.8173
29-2011.04,Histotechnologists,,,0.2494,0.2532,0.8173
29-2012.00,Medical and Clinical Laboratory Technicians,,,0.1987,0.2311,0.8171
29-2012.01,Histology Technicians,,,0.1987,0.2338,0.8172
29-2031.00,Cardiovascular Technologists and Technicians,,,0.2307,0.2436,0.8178
29-2032.00,Diagnostic Medical Sonographers,,,0.2006,0.242,0.8173
29-2033.00,Nuclear Medicine Technologists,,,0.2534,0.2591,0.8177
29-2034.00,Radiologic Technologists and Technicians,,,0.1731,0.2333,0.8192
29-2035.00,Magnetic Resonance Imaging Technologists,,,0.2294,0.2488,0.8174
29-2036.00,Medical Dosimetrists,,,,0.2524,1.001
29-2051.00,Dietetic Technicians,,,0.2313,0.2563,0.8175
29-2052.00,Pharmacy Technicians,,,0.2534,0.257,0.8171
29-2053.00,Psychiatric Technicians,,,0.258,0.2675,0.8188
29-2055.00,Surgical Technologists,,,0.1442,0.229,0.818
29-2056.00,Veterinary Technologists and Technicians,,,0.1989,0.2316,0.8178
29-2057.00,Ophthalmic Medical Technicians,,,0.2757,0.2726,0.8176
29-2061.00,Licensed Practical and Licensed Vocational Nurses,,,0.1956,0.2301,0.8175
29-2081.00,Opticians; Dispensing,,,0.2644,0.2735,0.8176
29-2091.00,Orthotists and Prosthetists,,,0.2848,0.276,0.8175
29-2092.00,Hearing Aid Specialists,,,0.3546,0.3043,0.8176
29-2099.01,Neurodiagnostic Technologists,,,0.1991,0.2311,0.8174
29-2099.05,Ophthalmic Medical Technologists,,,0.1991,0.2463,0.8175
29-2099.08,Patient Representatives,,,0.1991,0.2444,0.8173
29-9091.00,Athletic Trainers,,,0.2383,0.257,0.819
29-9092.00,Genetic Counselors,,,0.5691,0.379,0.8181
29-9093.00,Surgical Assistants,,,,0.2615,1.0036
29-9099.01,Midwives,,,0.3169,0.2771,0.8177
31-1121.00,Home Health Aides,,,,0.2537,1.003
31-1122.00,Personal Care Aides,,,,0.2721,1.0038
31-1131.00,Nursing Assistants,,,,0.2532,1.0017
31-1132.00,Orderlies,,,,0.265,1.0076
31-1133.00,Psychiatric Aides,,,,0.263,1.0025
31-2011.00,Occupational Therapy Assistants,,,0.2425,0.2601,0.8175
31-2012.00,Occupational Therapy Aides,,,0.1832,0.2415,0.8177
31-2021.00,Physical Therapist Assistants,,,0.2063,0.2427,0.8179
31-2022.00,Physical Therapist Aides,,,0.1289,0.2178,0.8182
31-9011.00,Massage Therapists,,,0.1148,0.2234,0.8184
31-9091.00,Dental Assistants,,,0.1855,0.2423,0.8174
31-9092.00,Medical Assistants,,,0.3079,0.2742,0.8173
31-9093.00,Medical Equipment Preparers,,,0.095,0.1903,0.8174
31-9094.00,Medical Transcriptionists,,,0.5098,0.339,0.8171
31-9095.00,Pharmacy Aides,,,0.2524,0.2639,0.8172
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,,,0.1342,0.2081,0.8176
31-9097.00,Phlebotomists,,,0.205,0.2469,0.8173
31-9099.01,Speech-Language Pathology Assistants,,,0.3113,0.2926,0.8174
31-9099.02,Endoscopy Technicians,,,0.3113,0.2691,0.8177
33-1011.00,First-Line Supervisors of Correctional Officers,,,0.1823,0.2376,0.8176
33-1012.00,First-Line Supervisors of Police and Detectives,,,0.217,0.2534,0.8174
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,,,0.1245,0.2192,0.8176
33-1091.00,First-Line Supervisors of Security Workers,,,,0.2778,1.0031
33-2011.00,Firefighters,,,-0.0125,0.1652,0.8179
33-2021.00,Fire Inspectors and Investigators,,,0.2263,0.2556,0.8175
33-2022.00,Forest Fire Inspectors and Prevention Specialists,,,0.1863,0.237,0.8174
33-3011.00,Bailiffs,,,0.2223,0.2465,0.8175
33-3012.00,Correctional Officers and Jailers,,,0.1175,0.2179,0.8174
33-3021.00,Detectives and Criminal Investigators,,,0.29,0.2771,0.8172
33-3021.02,Police Identification and Records Officers,,,0.29,0.2739,0.8172
33-3021.06,Intelligence Analysts,,,0.29,0.2657,0.817
33-3031.00,Fish and Game Wardens,,,0.1518,0.2324,0.8172
33-3041.00,Parking Enforcement Workers,,,0.1264,0.2234,0.8174
33-3051.00,Police and Sheriff's Patrol Officers,,,0.1236,0.2238,0.8179
33-3051.04,Customs and Border Protection Officers,,,0.1236,0.2102,0.8171
33-3052.00,Transit and Railroad Police,,,0.1015,0.2061,0.8178
33-9011.00,Animal Control Workers,,,0.1762,0.2379,0.8174
33-9021.00,Private Detectives and Investigators,,,0.3876,0.2941,0.817
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,,,0.3493,0.2756,0.8171
33-9032.00,Security Guards,,,0.1693,0.2423,0.8172
33-9091.00,Crossing Guards and Flaggers,,,0.1747,0.2371,0.8174
33-9092.00,Lifeguards; Ski Patrol; and Other Recreational Protective Service Workers,,,0.1918,0.2428,0.8188
33-9093.00,Transportation Security Screeners,,,0.1482,0.2326,0.8181
33-9099.02,Retail Loss Prevention Specialists,,,0.2547,0.2539,0.8172
35-1011.00,Chefs and Head Cooks,,,0.2221,0.2671,0.8178
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,,,0.2267,0.2625,0.8174
35-2011.00,Cooks; Fast Food,,,0.176,0.2442,0.8176
35-2012.00,Cooks; Institution and Cafeteria,,,0.1407,0.2317,0.8174
35-2013.00,Cooks; Private Household,,,0.1238,0.234,0.8174
35-2014.00,Cooks; Restaurant,,,0.0986,0.2167,0.8183
35-2015.00,Cooks; Short Order,,,0.139,0.2316,0.8172
35-2021.00,Food Preparation Workers,,,0.0618,0.2011,0.8174
35-3011.00,Bartenders,,,0.1718,0.2461,0.8179
35-3023.00,Fast Food and Counter Workers,,,,0.2748,1.0018
35-3023.01,Baristas,,,,0.281,1.0032
35-3031.00,Waiters and Waitresses,,,0.1596,0.2396,0.8182
35-3041.00,Food Servers; Nonrestaurant,,,0.1647,0.236,0.8177
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,,,-0.0432,0.1757,0.8176
35-9021.00,Dishwashers,,,-0.0701,0.156,0.8177
35-9031.00,Hosts and Hostesses; Restaurant; Lounge; and Coffee Shop,,,0.2965,0.2855,0.8177
39-1013.00,First-Line Supervisors of Gambling Services Workers,,,,0.2777,1.0046
39-1022.00,First-Line Supervisors of Personal Service Workers,,,,0.2748,1.0016
39-2011.00,Animal Trainers,,,0.1049,0.2302,0.8175
39-2021.00,Animal Caretakers,,,0.1472,0.2276,0.8187
39-3011.00,Gambling Dealers,,,0.2646,0.2752,0.8181
39-3012.00,Gambling and Sports Book Writers and Runners,,,0.335,0.298,0.8183
39-3021.00,Motion Picture Projectionists,,,0.1217,0.2177,0.8172
39-3031.00,Ushers; Lobby Attendants; and Ticket Takers,,,0.2349,0.2655,0.8178
39-3091.00,Amusement and Recreation Attendants,,,0.2101,0.2578,0.819
39-3092.00,Costume Attendants,,,0.196,0.2595,0.8186
39-3093.00,Locker Room; Coatroom; and Dressing Room Attendants,,,0.3169,0.2963,0.8182
39-4011.00,Embalmers,,,0.1201,0.2127,0.8188
39-4021.00,Funeral Attendants,,,0.225,0.2554,0.819
39-4031.00,Morticians; Undertakers; and Funeral Arrangers,,,0.2343,0.2657,0.8179
39-5011.00,Barbers,,,0.144,0.2447,0.8196
39-5012.00,Hairdressers; Hairstylists; and Cosmetologists,,,0.1287,0.2347,0.8178
39-5091.00,Makeup Artists; Theatrical and Performance,,,0.1537,0.2587,0.8174
39-5092.00,Manicurists and Pedicurists,,,0.2416,0.2785,0.818
39-5093.00,Shampooers,,,0.1529,0.2319,0.8175
39-5094.00,Skincare Specialists,,,0.2505,0.2615,0.8176
39-6011.00,Baggage Porters and Bellhops,,,0.066,0.2004,0.8199
39-6012.00,Concierges,,,0.4835,0.356,0.8173
39-7011.00,Tour Guides and Escorts,,,0.4131,0.3267,0.818
39-7012.00,Travel Guides,,,0.3746,0.3096,0.8174
39-9011.00,Childcare Workers,,,0.2231,0.2633,0.8176
39-9011.01,Nannies,,,0.2231,0.2666,0.8184
39-9031.00,Exercise Trainers and Group Fitness Instructors,,,-0.0061,0.1968,0.8176
39-9032.00,Recreation Workers,,,0.2787,0.282,0.8171
39-9041.00,Residential Advisors,,,0.4078,0.3185,0.8178
41-1011.00,First-Line Supervisors of Retail Sales Workers,,,0.3005,0.2884,0.8177
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,,,0.5231,0.3598,0.8175
41-2011.00,Cashiers,,,0.2357,0.2623,0.8175
41-2012.00,Gambling Change Persons and Booth Cashiers,,,0.2364,0.2653,0.8176
41-2021.00,Counter and Rental Clerks,,,0.2883,0.2754,0.8177
41-2022.00,Parts Salespersons,,,0.2553,0.2636,0.8171
41-2031.00,Retail Salespersons,,,0.3333,0.298,0.8188
41-3011.00,Advertising Sales Agents,,,0.4943,0.3556,0.8174
41-3021.00,Insurance Sales Agents,,,0.5584,0.3709,0.8172
41-3031.00,Securities; Commodities; and Financial Services Sales Agents,,,0.5233,0.3535,0.8171
41-3041.00,Travel Agents,,,0.5271,0.3563,0.8171
41-4011.00,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,,,0.4587,0.3454,0.8181
41-4011.07,Solar Sales Representatives and Assessors,,,0.4587,0.3384,0.8171
41-4012.00,Sales Representatives; Wholesale and Manufacturing; Except Technical and Scientific Products,,,0.4768,0.3489,0.8174
41-9011.00,Demonstrators and Product Promoters,,,0.3285,0.2991,0.8191
41-9012.00,Models,,,0.1525,0.2591,0.8172
41-9021.00,Real Estate Brokers,,,0.5418,0.3652,0.8173
41-9022.00,Real Estate Sales Agents,0.05413944610064823,1.0,0.4057,0.0565,0.0995
41-9031.00,Sales Engineers,,,0.4741,0.3455,0.8171
41-9041.00,Telemarketers,,,0.6634,0.4039,0.8171
41-9091.00,Door-to-Door Sales Workers; News and Street Vendors; and Related Workers,,,0.5761,0.3832,0.8181
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,,,0.4968,0.3452,0.8172
43-2011.00,Switchboard Operators; Including Answering Service,,,0.5199,0.3531,0.8173
43-2021.00,Telephone Operators,,,0.5553,0.3643,0.8173
43-3011.00,Bill and Account Collectors,,,0.5254,0.3559,0.8173
43-3021.00,Billing and Posting Clerks,,,0.4972,0.3485,0.8172
43-3031.00,Bookkeeping; Accounting; and Auditing Clerks,,,0.4303,0.3213,0.8171
43-3041.00,Gambling Cage Workers,,,0.3626,0.3009,0.8173
43-3051.00,Payroll and Timekeeping Clerks,,,0.5012,0.3487,0.8171
43-3061.00,Procurement Clerks,,,0.5927,0.3813,0.8172
43-3071.00,Tellers,,,0.3489,0.2959,0.8174
43-4011.00,Brokerage Clerks,,,0.4741,0.3407,0.8171
43-4021.00,Correspondence Clerks,,,0.5073,0.3474,0.8171
43-4031.00,Court; Municipal; and License Clerks,,,0.5393,0.356,0.8171
43-4041.00,Credit Authorizers; Checkers; and Clerks,,,0.5834,0.3777,0.8171
43-4051.00,Customer Service Representatives,0.23724684725930023,2.0,0.4846,0.2374,0.0705
43-4061.00,Eligibility Interviewers; Government Programs,,,0.5563,0.3653,0.8176
43-4071.00,File Clerks,,,0.3087,0.2729,0.817
43-4081.00,Hotel; Motel; and Resort Desk Clerks,,,0.4078,0.3209,0.8177
43-4111.00,Interviewers; Except Eligibility and Loan,,,0.563,0.366,0.8172
43-4121.00,Library Assistants; Clerical,,,0.3163,0.2848,0.8172
43-4131.00,Loan Interviewers and Clerks,,,0.5262,0.3576,0.8172
43-4141.00,New Accounts Clerks,,,0.5109,0.3545,0.8174
43-4151.00,Order Clerks,,,0.4183,0.3206,0.8172
43-4161.00,Human Resources Assistants; Except Payroll and Timekeeping,,,0.5698,0.368,0.8172
43-4171.00,Receptionists and Information Clerks,,,0.4755,0.3394,0.8172
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,,,0.3472,0.2975,0.8175
43-5011.00,Cargo and Freight Agents,,,0.5222,0.3472,0.8173
43-5011.01,Freight Forwarders,,,0.5222,0.3548,0.8171
43-5021.00,Couriers and Messengers,,,0.0643,0.1926,0.8176
43-5031.00,Public Safety Telecommunicators,,,0.4211,0.3126,0.8171
43-5032.00,Dispatchers; Except Police; Fire; and Ambulance,,,0.4955,0.3466,0.8172
43-5041.00,Meter Readers; Utilities,,,0.0422,0.185,0.8173
43-5051.00,Postal Service Clerks,,,0.1985,0.248,0.8176
43-5052.00,Postal Service Mail Carriers,,,0.0549,0.1924,0.8223
43-5053.00,Postal Service Mail Sorters; Processors; and Processing Machine Operators,,,0.0464,0.1927,0.8199
43-5061.00,Production; Planning; and Expediting Clerks,,,0.3973,0.3086,0.8171
43-5071.00,Shipping; Receiving; and Inventory Clerks,,,0.103,0.2138,0.8184
43-5111.00,Weighers; Measurers; Checkers; and Samplers; Recordkeeping,,,0.184,0.2203,0.8172
43-6011.00,Executive Secretaries and Executive Administrative Assistants,,,0.4909,0.3567,0.8177
43-6012.00,Legal Secretaries and Administrative Assistants,,,0.4999,0.3421,0.8172
43-6013.00,Medical Secretaries and Administrative Assistants,,,0.5313,0.362,0.8173
43-6014.00,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,,,0.522,0.3598,0.8173
43-9021.00,Data Entry Keyers,,,0.2944,0.2702,0.817
43-9022.00,Word Processors and Typists,,,0.3649,0.306,0.8174
43-9031.00,Desktop Publishers,,,0.2446,0.2735,0.817
43-9041.00,Insurance Claims and Policy Processing Clerks,,,0.5226,0.351,0.8171
43-9051.00,Mail Clerks and Mail Machine Operators; Except Postal Service,,,0.1087,0.2134,0.8188
43-9061.00,Office Clerks; General,,,0.4499,0.3317,0.8171
43-9071.00,Office Machine Operators; Except Computer,,,0.1369,0.2308,0.8171
43-9081.00,Proofreaders and Copy Markers,,,0.5603,0.3682,0.8171
43-9111.00,Statistical Assistants,,,0.4797,0.3233,0.8169
