code,title,observed,n_studies,estimate,posterior_std
29-9091.00,Athletic Trainers,,,0.4027,1.0065
29-9092.00,Genetic Counselors,,,0.4289,1.0036
29-9093.00,Surgical Assistants,,,0.4129,1.0063
29-9099.01,Midwives,,,0.4146,1.0043
31-1121.00,Home Health Aides,,,0.4035,1.0054
31-1122.00,Personal Care Aides,,,0.4063,1.0062
31-1131.00,Nursing Assistants,,,0.404,1.0043
31-1132.00,Orderlies,,,0.4077,1.0103
31-1133.00,Psychiatric Aides,,,0.4019,1.005
31-2011.00,Occupational Therapy Assistants,,,0.3916,1.004
31-2012.00,Occupational Therapy Aides,,,0.4051,1.0046
31-2021.00,Physical Therapist Assistants,,,0.4025,1.0046
31-2022.00,Physical Therapist Aides,,,0.4036,1.0055
31-9011.00,Massage Therapists,,,0.4052,1.0058
31-9091.00,Dental Assistants,,,0.4116,1.004
31-9092.00,Medical Assistants,,,0.4151,1.003
31-9093.00,Medical Equipment Preparers,,,0.4088,1.0042
31-9094.00,Medical Transcriptionists,,,0.4104,1.0029
31-9095.00,Pharmacy Aides,,,0.4145,1.0034
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,,,0.408,1.0047
31-9097.00,Phlebotomists,,,0.4123,1.0031
31-9099.01,Speech-Language Pathology Assistants,,,0.3939,1.0035
31-9099.02,Endoscopy Technicians,,,0.4085,1.0049
33-1011.00,First-Line Supervisors of Correctional Officers,,,0.4115,1.0041
33-1012.00,First-Line Supervisors of Police and Detectives,,,0.4132,1.0036
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,,,0.4147,1.0041
33-1091.00,First-Line Supervisors of Security Workers,,,0.4227,1.0048
33-2011.00,Firefighters,,,0.4107,1.0052
33-2021.00,Fire Inspectors and Investigators,,,0.4133,1.004
33-2022.00,Forest Fire Inspectors and Prevention Specialists,,,0.409,1.0045
33-3011.00,Bailiffs,,,0.4163,1.0042
33-3012.00,Correctional Officers and Jailers,,,0.4078,1.0035
33-3021.00,Detectives and Criminal Investigators,,,0.4138,1.0034
33-3021.02,Police Identification and Records Officers,,,0.4122,1.0029
33-3021.06,Intelligence Analysts,,,0.4172,1.0022
33-3031.00,Fish and Game Wardens,,,0.411,1.0037
33-3041.00,Parking Enforcement Workers,,,0.4055,1.0038
33-3051.00,Police and Sheriff's Patrol Officers,,,0.4164,1.0046
33-3051.04,Customs and Border Protection Officers,,,0.422,1.0028
33-3052.00,Transit and Railroad Police,,,0.4072,1.0044
33-9011.00,Animal Control Workers,,,0.4135,1.0036
33-9021.00,Private Detectives and Investigators,,,0.4165,1.0027
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,,,0.409,1.0035
33-9032.00,Security Guards,,,0.4093,1.0035
33-9091.00,Crossing Guards and Flaggers,,,0.4106,1.0039
33-9092.00,Lifeguards; Ski Patrol; and Other Recreational Protective Service Workers,,,0.4087,1.0068
33-9093.00,Transportation Security Screeners,,,0.4128,1.0052
33-9099.02,Retail Loss Prevention Specialists,,,0.4202,1.0028
35-1011.00,Chefs and Head Cooks,,,0.4022,1.0045
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,,,0.4126,1.0039
35-2011.00,Cooks; Fast Food,,,0.4049,1.004
35-2012.00,Cooks; Institution and Cafeteria,,,0.411,1.004
35-2013.00,Cooks; Private Household,,,0.3918,1.0038
35-2014.00,Cooks; Restaurant,,,0.399,1.0055
35-2015.00,Cooks; Short Order,,,0.4096,1.0031
35-2021.00,Food Preparation Workers,,,0.4182,1.0041
35-3011.00,Bartenders,,,0.4019,1.0049
35-3023.00,Fast Food and Counter Workers,,,0.4099,1.0039
35-3023.01,Baristas,,,0.4066,1.0057
35-3031.00,Waiters and Waitresses,,,0.4057,1.0054
35-3041.00,Food Servers; Nonrestaurant,,,0.4104,1.0047
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,,,0.4038,1.004
35-9021.00,Dishwashers,,,0.4072,1.0044
35-9031.00,Hosts and Hostesses; Restaurant; Lounge; and Coffee Shop,,,0.4084,1.0046
39-1013.00,First-Line Supervisors of Gambling Services Workers,,,0.4091,1.0068
39-1022.00,First-Line Supervisors of Personal Service Workers,,,0.4148,1.0036
39-2011.00,Animal Trainers,,,0.395,1.0035
39-2021.00,Animal Caretakers,,,0.4033,1.0064
39-3011.00,Gambling Dealers,,,0.4086,1.0053
39-3012.00,Gambling and Sports Book Writers and Runners,,,0.4085,1.0055
39-3021.00,Motion Picture Projectionists,,,0.4138,1.0034
39-3031.00,Ushers; Lobby Attendants; and Ticket Takers,,,0.4053,1.0046
39-3091.00,Amusement and Recreation Attendants,,,0.4008,1.0068
39-3092.00,Costume Attendants,,,0.3694,1.0058
39-3093.00,Locker Room; Coatroom; and Dressing Room Attendants,,,0.4071,1.0056
39-4011.00,Embalmers,,,0.4078,1.0064
39-4021.00,Funeral Attendants,,,0.4077,1.0072
39-4031.00,Morticians; Undertakers; and Funeral Arrangers,,,0.4049,1.0049
39-5011.00,Barbers,,,0.3821,1.0079
39-5012.00,Hairdressers; Hairstylists; and Cosmetologists,,,0.392,1.0042
39-5091.00,Makeup Artists; Theatrical and Performance,,,0.3517,1.0032
39-5092.00,Manicurists and Pedicurists,,,0.3922,1.005
39-5093.00,Shampooers,,,0.4034,1.0043
39-5094.00,Skincare Specialists,,,0.4054,1.0049
39-6011.00,Baggage Porters and Bellhops,,,0.4065,1.0091
39-6012.00,Concierges,,,0.3987,1.0038
39-7011.00,Tour Guides and Escorts,,,0.4063,1.0053
39-7012.00,Travel Guides,,,0.3979,1.005
39-9011.00,Childcare Workers,,,0.3904,1.0039
39-9011.01,Nannies,,,0.3979,1.0056
39-9031.00,Exercise Trainers and Group Fitness Instructors,,,0.3835,1.0037
39-9032.00,Recreation Workers,,,0.3882,1.0031
39-9041.00,Residential Advisors,,,0.4092,1.0048
41-1011.00,First-Line Supervisors of Retail Sales Workers,,,0.4143,1.0044
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,,,0.4231,1.0033
41-2011.00,Cashiers,,,0.4103,1.004
41-2012.00,Gambling Change Persons and Booth Cashiers,,,0.4137,1.0039
41-2021.00,Counter and Rental Clerks,,,0.4069,1.0041
41-2022.00,Parts Salespersons,,,0.4088,1.0034
41-2031.00,Retail Salespersons,,,0.4059,1.0065
41-3011.00,Advertising Sales Agents,,,0.3911,1.005
41-3021.00,Insurance Sales Agents,,,0.4075,1.003
41-3031.00,Securities; Commodities; and Financial Services Sales Agents,,,0.4213,1.0027
41-3041.00,Travel Agents,,,0.414,1.0028
41-4011.00,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,,,0.4111,1.0053
41-4011.07,Solar Sales Representatives and Assessors,,,0.414,1.0029
41-4012.00,Sales Representatives; Wholesale and Manufacturing; Except Technical and Scientific Products,,,0.405,1.0032
41-9011.00,Demonstrators and Product Promoters,,,0.4052,1.0075
41-9012.00,Models,,,0.3346,1.0027
41-9021.00,Real Estate Brokers,,,0.4088,1.0032
41-9022.00,Real Estate Sales Agents,0.5802411227104969,1.0,0.5707,0.2379
41-9031.00,Sales Engineers,,,0.4063,1.0032
41-9041.00,Telemarketers,,,0.413,1.0032
41-9091.00,Door-to-Door Sales Workers; News and Street Vendors; and Related Workers,,,0.4049,1.0054
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,,,0.4136,1.0027
43-2011.00,Switchboard Operators; Including Answering Service,,,0.4104,1.0034
43-2021.00,Telephone Operators,,,0.4099,1.0034
43-3011.00,Bill and Account Collectors,,,0.4106,1.0034
43-3021.00,Billing and Posting Clerks,,,0.4142,1.0025
43-3031.00,Bookkeeping; Accounting; and Auditing Clerks,,,0.4144,1.0028
43-3041.00,Gambling Cage Workers,,,0.4169,1.0031
43-3051.00,Payroll and Timekeeping Clerks,,,0.4102,1.0022
43-3061.00,Procurement Clerks,,,0.415,1.0031
43-3071.00,Tellers,,,0.4177,1.0032
43-4011.00,Brokerage Clerks,,,0.4166,1.0031
43-4021.00,Correspondence Clerks,,,0.415,1.0027
43-4031.00,Court; Municipal; and License Clerks,,,0.4126,1.0028
43-4041.00,Credit Authorizers; Checkers; and Clerks,,,0.4169,1.0029
43-4051.00,Customer Service Representatives,0.033835583753123226,1.0,0.034,0.023
43-4061.00,Eligibility Interviewers; Government Programs,,,0.4137,1.0035
43-4071.00,File Clerks,,,0.4239,1.0022
43-4081.00,Hotel; Motel; and Resort Desk Clerks,,,0.4147,1.004
43-4111.00,Interviewers; Except Eligibility and Loan,,,0.421,1.0031
43-4121.00,Library Assistants; Clerical,,,0.406,1.0032
43-4131.00,Loan Interviewers and Clerks,,,0.4197,1.0029
43-4141.00,New Accounts Clerks,,,0.4144,1.0037
43-4151.00,Order Clerks,,,0.4109,1.0031
43-4161.00,Human Resources Assistants; Except Payroll and Timekeeping,,,0.414,1.0028
43-4171.00,Receptionists and Information Clerks,,,0.4158,1.0034
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,,,0.4187,1.0039
43-5011.00,Cargo and Freight Agents,,,0.4078,1.0035
43-5011.01,Freight Forwarders,,,0.4067,1.0028
43-5021.00,Couriers and Messengers,,,0.4062,1.0047
43-5031.00,Public Safety Telecommunicators,,,0.4128,1.0031
43-5032.00,Dispatchers; Except Police; Fire; and Ambulance,,,0.4093,1.0035
43-5041.00,Meter Readers; Utilities,,,0.4071,1.0035
43-5051.00,Postal Service Clerks,,,0.4108,1.004
43-5052.00,Postal Service Mail Carriers,,,0.4061,1.0136
43-5053.00,Postal Service Mail Sorters; Processors; and Processing Machine Operators,,,0.4082,1.0085
43-5061.00,Production; Planning; and Expediting Clerks,,,0.4138,1.0026
43-5071.00,Shipping; Receiving; and Inventory Clerks,,,0.4062,1.0057
43-5111.00,Weighers; Measurers; Checkers; and Samplers; Recordkeeping,,,0.4131,1.0033
43-6011.00,Executive Secretaries and Executive Administrative Assistants,,,0.4051,1.0044
43-6012.00,Legal Secretaries and Administrative Assistants,,,0.4151,1.0029
43-6013.00,Medical Secretaries and Administrative Assistants,,,0.4127,1.0031
43-6014.00,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,,,0.4065,1.0033
43-9021.00,Data Entry Keyers,,,0.4116,1.002
43-9022.00,Word Processors and Typists,,,0.4075,1.0035
43-9031.00,Desktop Publishers,,,0.3775,1.002
43-9041.00,Insurance Claims and Policy Processing Clerks,,,0.4131,1.0026
43-9051.00,Mail Clerks and Mail Machine Operators; Except Postal Service,,,0.4044,1.0062
43-9061.00,Office Clerks; General,,,0.4091,1.003
43-9071.00,Office Machine Operators; Except Computer,,,0.3976,1.0027
43-9081.00,Proofreaders and Copy Markers,,,0.4134,1.0028
43-9111.00,Statistical Assistants,,,0.4329,1.0016
