code,title,observed,n_studies,estimate,posterior_std
29-9091.00,Athletic Trainers,,,0.4991,1.0757
29-9092.00,Genetic Counselors,,,0.5065,1.0172
29-9093.00,Surgical Assistants,,,0.4991,1.0757
29-9099.01,Midwives,,,0.4991,1.0757
31-1121.00,Home Health Aides,,,0.4991,1.0757
31-1122.00,Personal Care Aides,,,0.4991,1.0757
31-1131.00,Nursing Assistants,,,0.4991,1.0757
31-1132.00,Orderlies,,,0.4761,1.1863
31-1133.00,Psychiatric Aides,,,0.4991,1.0757
31-2011.00,Occupational Therapy Assistants,,,0.4993,1.0745
31-2012.00,Occupational Therapy Aides,,,0.4991,1.0757
31-2021.00,Physical Therapist Assistants,,,0.499,1.0756
31-2022.00,Physical Therapist Aides,,,0.4991,1.0756
31-9011.00,Massage Therapists,,,0.4824,1.0671
31-9091.00,Dental Assistants,,,0.4948,1.031
31-9092.00,Medical Assistants,,,0.4401,1.016
31-9093.00,Medical Equipment Preparers,,,0.4303,1.0379
31-9094.00,Medical Transcriptionists,,,0.3629,1.0149
31-9095.00,Pharmacy Aides,,,0.4522,1.0058
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,,,0.4989,1.075
31-9097.00,Phlebotomists,,,0.493,1.0669
31-9099.01,Speech-Language Pathology Assistants,,,0.4659,1.0408
31-9099.02,Endoscopy Technicians,,,0.4991,1.0757
33-1011.00,First-Line Supervisors of Correctional Officers,,,0.4365,1.0253
33-1012.00,First-Line Supervisors of Police and Detectives,,,0.5505,1.0293
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,,,0.5287,1.0181
33-1091.00,First-Line Supervisors of Security Workers,,,0.5559,1.0105
33-2011.00,Firefighters,,,0.4872,1.0813
33-2021.00,Fire Inspectors and Investigators,,,0.4656,1.0267
33-2022.00,Forest Fire Inspectors and Prevention Specialists,,,0.4709,1.0327
33-3011.00,Bailiffs,,,0.5114,1.0072
33-3012.00,Correctional Officers and Jailers,,,0.5143,1.0071
33-3021.00,Detectives and Criminal Investigators,,,0.4975,1.0302
33-3021.02,Police Identification and Records Officers,,,0.4472,1.0139
33-3021.06,Intelligence Analysts,,,0.4668,1.0105
33-3031.00,Fish and Game Wardens,,,0.5298,1.0459
33-3041.00,Parking Enforcement Workers,,,0.4656,1.041
33-3051.00,Police and Sheriff's Patrol Officers,,,0.4776,1.0997
33-3051.04,Customs and Border Protection Officers,,,0.4892,1.0326
33-3052.00,Transit and Railroad Police,,,0.4651,1.0874
33-9011.00,Animal Control Workers,,,0.5439,1.0109
33-9021.00,Private Detectives and Investigators,,,0.4752,1.0268
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,,,0.4603,1.0377
33-9032.00,Security Guards,,,0.4989,1.0348
33-9091.00,Crossing Guards and Flaggers,,,0.4982,1.0694
33-9092.00,Lifeguards; Ski Patrol; and Other Recreational Protective Service Workers,,,0.4991,1.0757
33-9093.00,Transportation Security Screeners,,,0.476,1.1873
33-9099.02,Retail Loss Prevention Specialists,,,0.4415,1.0111
35-1011.00,Chefs and Head Cooks,,,0.4926,1.0584
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,,,0.5438,1.0276
35-2011.00,Cooks; Fast Food,,,0.4757,1.1827
35-2012.00,Cooks; Institution and Cafeteria,,,0.5301,1.0239
35-2013.00,Cooks; Private Household,,,0.5007,1.05
35-2014.00,Cooks; Restaurant,,,0.4759,1.1882
35-2015.00,Cooks; Short Order,,,0.4881,1.0333
35-2021.00,Food Preparation Workers,,,0.4958,1.0353
35-3011.00,Bartenders,,,0.5581,1.0363
35-3023.00,Fast Food and Counter Workers,,,0.4766,1.0993
35-3023.01,Baristas,,,0.5286,1.0371
35-3031.00,Waiters and Waitresses,,,0.4762,1.1018
35-3041.00,Food Servers; Nonrestaurant,,,0.4763,1.0993
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,,,0.4763,1.0356
35-9021.00,Dishwashers,,,0.476,1.1877
35-9031.00,Hosts and Hostesses; Restaurant; Lounge; and Coffee Shop,,,0.5594,1.0368
39-1013.00,First-Line Supervisors of Gambling Services Workers,,,0.4762,1.103
39-1022.00,First-Line Supervisors of Personal Service Workers,,,0.4658,1.0408
39-2011.00,Animal Trainers,,,0.5483,1.0098
39-2021.00,Animal Caretakers,,,0.4759,1.1882
39-3011.00,Gambling Dealers,,,0.4763,1.1027
39-3012.00,Gambling and Sports Book Writers and Runners,,,0.4762,1.103
39-3021.00,Motion Picture Projectionists,,,0.4635,1.0276
39-3031.00,Ushers; Lobby Attendants; and Ticket Takers,,,0.4763,1.1029
39-3091.00,Amusement and Recreation Attendants,,,0.4762,1.103
39-3092.00,Costume Attendants,,,0.4753,1.1877
39-3093.00,Locker Room; Coatroom; and Dressing Room Attendants,,,0.5416,1.0336
39-4011.00,Embalmers,,,0.4773,1.1705
39-4021.00,Funeral Attendants,,,0.4762,1.1689
39-4031.00,Morticians; Undertakers; and Funeral Arrangers,,,0.5102,1.0501
39-5011.00,Barbers,,,0.4762,1.103
39-5012.00,Hairdressers; Hairstylists; and Cosmetologists,,,0.4761,1.1022
39-5091.00,Makeup Artists; Theatrical and Performance,,,0.4775,1.0257
39-5092.00,Manicurists and Pedicurists,,,0.55,1.0339
39-5093.00,Shampooers,,,0.4787,1.0937
39-5094.00,Skincare Specialists,,,0.5593,1.0368
39-6011.00,Baggage Porters and Bellhops,,,0.4759,1.1868
39-6012.00,Concierges,,,0.5514,1.0314
39-7011.00,Tour Guides and Escorts,,,0.4763,1.1029
39-7012.00,Travel Guides,,,0.4992,1.0842
39-9011.00,Childcare Workers,,,0.499,1.0756
39-9011.01,Nannies,,,0.4999,1.0741
39-9031.00,Exercise Trainers and Group Fitness Instructors,,,0.448,1.014
39-9032.00,Recreation Workers,,,0.4834,1.044
39-9041.00,Residential Advisors,,,0.5029,1.0681
41-1011.00,First-Line Supervisors of Retail Sales Workers,,,0.4984,1.059
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,,,0.4785,1.0315
41-2011.00,Cashiers,,,0.4775,1.0995
41-2012.00,Gambling Change Persons and Booth Cashiers,,,0.4941,1.0717
41-2021.00,Counter and Rental Clerks,,,0.4762,1.103
41-2022.00,Parts Salespersons,,,0.5021,1.093
41-2031.00,Retail Salespersons,,,0.4762,1.103
41-3011.00,Advertising Sales Agents,,,0.5083,1.1255
41-3021.00,Insurance Sales Agents,,,0.5592,1.0367
41-3031.00,Securities; Commodities; and Financial Services Sales Agents,,,0.5541,1.0338
41-3041.00,Travel Agents,,,0.493,1.0376
41-4011.00,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,,,0.5594,1.0368
41-4011.07,Solar Sales Representatives and Assessors,,,0.4918,1.0354
41-4012.00,Sales Representatives; Wholesale and Manufacturing; Except Technical and Scientific Products,,,0.5317,1.0129
41-9011.00,Demonstrators and Product Promoters,,,0.4763,1.1029
41-9012.00,Models,,,0.0834,1.0019
41-9021.00,Real Estate Brokers,,,0.5479,1.031
41-9022.00,Real Estate Sales Agents,0.5802411227104969,1.0,0.5788,0.2383
41-9031.00,Sales Engineers,,,0.5075,1.1155
41-9041.00,Telemarketers,,,0.4967,1.0764
41-9091.00,Door-to-Door Sales Workers; News and Street Vendors; and Related Workers,,,0.5312,1.0363
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,,,0.4059,1.0006
43-2011.00,Switchboard Operators; Including Answering Service,,,0.4754,1.0864
43-2021.00,Telephone Operators,,,0.4885,1.0338
43-3011.00,Bill and Account Collectors,,,0.4924,1.0602
43-3021.00,Billing and Posting Clerks,,,0.4382,1.0163
43-3031.00,Bookkeeping; Accounting; and Auditing Clerks,,,0.5074,1.0174
43-3041.00,Gambling Cage Workers,,,0.4799,1.0475
43-3051.00,Payroll and Timekeeping Clerks,,,0.3933,1.0001
43-3061.00,Procurement Clerks,,,0.4728,1.0356
43-3071.00,Tellers,,,0.5495,1.0337
43-4011.00,Brokerage Clerks,,,0.5074,1.0293
43-4021.00,Correspondence Clerks,,,0.4913,1.0584
43-4031.00,Court; Municipal; and License Clerks,,,0.4684,1.022
43-4041.00,Credit Authorizers; Checkers; and Clerks,,,0.4937,1.0291
43-4051.00,Customer Service Representatives,0.033835583753123226,1.0,0.0341,0.023
43-4061.00,Eligibility Interviewers; Government Programs,,,0.4754,1.1009
43-4071.00,File Clerks,,,0.5341,1.0228
43-4081.00,Hotel; Motel; and Resort Desk Clerks,,,0.4764,1.1026
43-4111.00,Interviewers; Except Eligibility and Loan,,,0.545,1.0251
43-4121.00,Library Assistants; Clerical,,,0.5525,1.0332
43-4131.00,Loan Interviewers and Clerks,,,0.4762,1.0162
43-4141.00,New Accounts Clerks,,,0.5587,1.0365
43-4151.00,Order Clerks,,,0.4682,1.0352
43-4161.00,Human Resources Assistants; Except Payroll and Timekeeping,,,0.4918,1.0523
43-4171.00,Receptionists and Information Clerks,,,0.4935,1.038
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,,,0.4766,1.1019
43-5011.00,Cargo and Freight Agents,,,0.4874,1.041
43-5011.01,Freight Forwarders,,,0.4935,1.0374
43-5021.00,Couriers and Messengers,,,0.4777,1.1576
43-5031.00,Public Safety Telecommunicators,,,0.5064,1.1223
43-5032.00,Dispatchers; Except Police; Fire; and Ambulance,,,0.553,1.0324
43-5041.00,Meter Readers; Utilities,,,0.4767,1.0959
43-5051.00,Postal Service Clerks,,,0.4778,1.1718
43-5052.00,Postal Service Mail Carriers,,,0.4759,1.1882
43-5053.00,Postal Service Mail Sorters; Processors; and Processing Machine Operators,,,0.4759,1.1882
43-5061.00,Production; Planning; and Expediting Clerks,,,0.4665,1.0389
43-5071.00,Shipping; Receiving; and Inventory Clerks,,,0.4759,1.1881
43-5111.00,Weighers; Measurers; Checkers; and Samplers; Recordkeeping,,,0.4199,1.0317
43-6011.00,Executive Secretaries and Executive Administrative Assistants,,,0.4929,1.06
43-6012.00,Legal Secretaries and Administrative Assistants,,,0.5071,1.0406
43-6013.00,Medical Secretaries and Administrative Assistants,,,0.4641,1.0324
43-6014.00,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,,,0.4956,1.0514
43-9021.00,Data Entry Keyers,,,0.3935,1.0001
43-9022.00,Word Processors and Typists,,,0.4947,1.0575
43-9031.00,Desktop Publishers,,,0.3981,1.0031
43-9041.00,Insurance Claims and Policy Processing Clerks,,,0.4168,1.0014
43-9051.00,Mail Clerks and Mail Machine Operators; Except Postal Service,,,0.4759,1.1882
43-9061.00,Office Clerks; General,,,0.4912,1.0232
43-9071.00,Office Machine Operators; Except Computer,,,0.4894,1.049
43-9081.00,Proofreaders and Copy Markers,,,0.4922,1.0373
43-9111.00,Statistical Assistants,,,0.3992,1.0001
