code,title,observed,n_studies,aioe_baseline,estimate,posterior_std
29-1141.01,Acute Care Nurses,,,0.1994,0.209,0.8199
29-1141.02,Advanced Practice Psychiatric Nurses,,,0.1994,0.2107,0.8201
29-1141.03,Critical Care Nurses,,,0.1994,0.206,0.8244
29-1141.04,Clinical Nurse Specialists,,,0.1994,0.2206,0.8184
29-1151.00,Nurse Anesthetists,,,0.1828,0.2014,0.8213
29-1161.00,Nurse Midwives,,,0.2034,0.2154,0.8193
29-1171.00,Nurse Practitioners,,,0.203,0.2126,0.8177
29-1181.00,Audiologists,,,0.2504,0.2363,0.8184
29-1211.00,Anesthesiologists,,,,0.2096,1.0029
29-1213.00,Dermatologists,,,,0.2105,1.0052
29-1214.00,Emergency Medicine Physicians,,,,0.214,1.0036
29-1215.00,Family Medicine Physicians,,,,0.2247,1.0063
29-1216.00,General Internal Medicine Physicians,,,,0.2147,1.0067
29-1217.00,Neurologists,,,,0.212,1.0015
29-1218.00,Obstetricians and Gynecologists,,,,0.2107,1.0056
29-1221.00,Pediatricians; General,,,,0.2138,1.0087
29-1222.00,Physicians; Pathologists,,,,0.2365,1.0027
29-1223.00,Psychiatrists,,,,0.2289,1.0028
29-1224.00,Radiologists,-0.0377511282036037,1.0,0.2412,-0.0352,0.0995
29-1229.01,Allergists and Immunologists,,,,0.2173,1.0027
29-1229.02,Hospitalists,,,,0.2104,1.0067
29-1229.03,Urologists,,,,0.2037,1.0031
29-1229.04,Physical Medicine and Rehabilitation Physicians,,,,0.22,1.0032
29-1229.05,Preventive Medicine Physicians,,,,0.2318,1.0009
29-1229.06,Sports Medicine Physicians,,,,0.2107,1.0048
29-1241.00,Ophthalmologists; Except Pediatric,,,,0.2059,1.0037
29-1291.00,Acupuncturists,,,,0.2161,1.0091
29-1292.00,Dental Hygienists,,,,0.2392,1.0064
29-1299.01,Naturopathic Physicians,,,,0.2214,1.0034
29-1299.02,Orthoptists,,,,0.2343,1.0021
29-2011.00,Medical and Clinical Laboratory Technologists,,,0.1616,0.1947,0.8182
29-2011.01,Cytogenetic Technologists,,,0.1616,0.2032,0.8195
29-2011.02,Cytotechnologists,,,0.1616,0.1949,0.8185
29-2011.04,Histotechnologists,,,0.1616,0.1976,0.8176
29-2012.00,Medical and Clinical Laboratory Technicians,,,0.1326,0.1915,0.8174
29-2012.01,Histology Technicians,,,0.1326,0.1867,0.8181
29-2031.00,Cardiovascular Technologists and Technicians,,,0.1509,0.1877,0.8222
29-2032.00,Diagnostic Medical Sonographers,,,0.1337,0.1989,0.8187
29-2033.00,Nuclear Medicine Technologists,,,0.1639,0.1975,0.8214
29-2034.00,Radiologic Technologists and Technicians,,,0.1179,0.1775,0.8252
29-2035.00,Magnetic Resonance Imaging Technologists,,,0.1501,0.191,0.8194
29-2036.00,Medical Dosimetrists,,,,0.22,1.0008
29-2051.00,Dietetic Technicians,,,0.1512,0.2003,0.8216
29-2052.00,Pharmacy Technicians,,,0.1639,0.2162,0.8175
29-2053.00,Psychiatric Technicians,,,0.1665,0.1956,0.8243
29-2055.00,Surgical Technologists,,,0.1014,0.1727,0.8201
29-2056.00,Veterinary Technologists and Technicians,,,0.1327,0.1848,0.821
29-2057.00,Ophthalmic Medical Technicians,,,0.1766,0.2076,0.8188
29-2061.00,Licensed Practical and Licensed Vocational Nurses,,,0.1308,0.1825,0.82
29-2081.00,Opticians; Dispensing,,,0.1701,0.2085,0.8203
29-2091.00,Orthotists and Prosthetists,,,0.1818,0.2061,0.8187
29-2092.00,Hearing Aid Specialists,,,0.2218,0.2303,0.819
29-2099.01,Neurodiagnostic Technologists,,,0.1328,0.1886,0.8198
29-2099.05,Ophthalmic Medical Technologists,,,0.1328,0.1927,0.8182
29-2099.08,Patient Representatives,,,0.1328,0.1973,0.8179
29-9091.00,Athletic Trainers,,,0.1552,0.1893,0.8247
29-9092.00,Genetic Counselors,,,0.3446,0.2793,0.8197
29-9093.00,Surgical Assistants,,,,0.208,1.0127
29-9099.01,Midwives,,,0.2002,0.2062,0.8213
31-1121.00,Home Health Aides,,,,0.2067,1.0119
31-1122.00,Personal Care Aides,,,,0.2093,1.0154
31-1131.00,Nursing Assistants,,,,0.2154,1.008
31-1132.00,Orderlies,,,,0.18,1.0273
31-1133.00,Psychiatric Aides,,,,0.2129,1.01
31-2011.00,Occupational Therapy Assistants,,,0.1576,0.2049,0.8194
31-2012.00,Occupational Therapy Aides,,,0.1237,0.1846,0.8214
31-2021.00,Physical Therapist Assistants,,,0.1369,0.1835,0.8205
31-2022.00,Physical Therapist Aides,,,0.0926,0.1682,0.8224
31-9011.00,Massage Therapists,,,0.0845,0.1718,0.8216
31-9091.00,Dental Assistants,,,0.125,0.2008,0.8185
31-9092.00,Medical Assistants,,,0.195,0.2158,0.818
31-9093.00,Medical Equipment Preparers,,,0.0732,0.1673,0.8216
31-9094.00,Medical Transcriptionists,,,0.3106,0.2469,0.8171
31-9095.00,Pharmacy Aides,,,0.1633,0.217,0.8173
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,,,0.0956,0.1693,0.8203
31-9097.00,Phlebotomists,,,0.1362,0.1929,0.8181
31-9099.01,Speech-Language Pathology Assistants,,,0.197,0.2326,0.8175
31-9099.02,Endoscopy Technicians,,,0.197,0.2056,0.8209
33-1011.00,First-Line Supervisors of Correctional Officers,,,0.1232,0.1839,0.8173
33-1012.00,First-Line Supervisors of Police and Detectives,,,0.143,0.1962,0.8176
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,,,0.0901,0.1731,0.8182
33-1091.00,First-Line Supervisors of Security Workers,,,,0.2209,1.015
33-2011.00,Firefighters,,,0.0117,0.1363,0.8213
33-2021.00,Fire Inspectors and Investigators,,,0.1483,0.2046,0.819
33-2022.00,Forest Fire Inspectors and Prevention Specialists,,,0.1255,0.1895,0.8189
33-3011.00,Bailiffs,,,0.1461,0.1943,0.8195
33-3012.00,Correctional Officers and Jailers,,,0.0861,0.1787,0.8173
33-3021.00,Detectives and Criminal Investigators,,,0.1848,0.2227,0.8177
33-3021.02,Police Identification and Records Officers,,,0.1848,0.2169,0.8176
33-3021.06,Intelligence Analysts,,,0.1848,0.2041,0.8168
33-3031.00,Fish and Game Wardens,,,0.1057,0.1918,0.8186
33-3041.00,Parking Enforcement Workers,,,0.0912,0.1861,0.8176
33-3051.00,Police and Sheriff's Patrol Officers,,,0.0896,0.1752,0.8201
33-3051.04,Customs and Border Protection Officers,,,0.0896,0.1827,0.8175
33-3052.00,Transit and Railroad Police,,,0.0769,0.1592,0.8197
33-9011.00,Animal Control Workers,,,0.1197,0.1865,0.818
33-9021.00,Private Detectives and Investigators,,,0.2407,0.2295,0.8171
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,,,0.2188,0.217,0.8185
33-9032.00,Security Guards,,,0.1157,0.2098,0.8174
33-9091.00,Crossing Guards and Flaggers,,,0.1188,0.1892,0.8183
33-9092.00,Lifeguards; Ski Patrol; and Other Recreational Protective Service Workers,,,0.1286,0.1812,0.8253
33-9093.00,Transportation Security Screeners,,,0.1037,0.1698,0.8238
33-9099.02,Retail Loss Prevention Specialists,,,0.1646,0.202,0.8174
35-1011.00,Chefs and Head Cooks,,,0.1459,0.2131,0.8189
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,,,0.1486,0.2153,0.8179
35-2011.00,Cooks; Fast Food,,,0.1196,0.1884,0.8202
35-2012.00,Cooks; Institution and Cafeteria,,,0.0993,0.1948,0.8179
35-2013.00,Cooks; Private Household,,,0.0897,0.2033,0.8188
35-2014.00,Cooks; Restaurant,,,0.0753,0.1502,0.8317
35-2015.00,Cooks; Short Order,,,0.0984,0.1966,0.8172
35-2021.00,Food Preparation Workers,,,0.0542,0.1778,0.8178
35-3011.00,Bartenders,,,0.1172,0.1952,0.8201
35-3023.00,Fast Food and Counter Workers,,,,0.2285,1.0044
35-3023.01,Baristas,,,,0.2245,1.0071
35-3031.00,Waiters and Waitresses,,,0.1102,0.1794,0.8216
35-3041.00,Food Servers; Nonrestaurant,,,0.1131,0.1847,0.8201
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,,,-0.0059,0.1561,0.8177
35-9021.00,Dishwashers,,,-0.0213,0.1305,0.8221
35-9031.00,Hosts and Hostesses; Restaurant; Lounge; and Coffee Shop,,,0.1885,0.2215,0.8201
39-1013.00,First-Line Supervisors of Gambling Services Workers,,,,0.2161,1.0227
39-1022.00,First-Line Supervisors of Personal Service Workers,,,,0.2352,1.0021
39-2011.00,Animal Trainers,,,0.0789,0.2007,0.8175
39-2021.00,Animal Caretakers,,,0.1031,0.1561,0.8336
39-3011.00,Gambling Dealers,,,0.1702,0.204,0.8234
39-3012.00,Gambling and Sports Book Writers and Runners,,,0.2106,0.2165,0.8264
39-3021.00,Motion Picture Projectionists,,,0.0885,0.1861,0.8174
39-3031.00,Ushers; Lobby Attendants; and Ticket Takers,,,0.1533,0.2002,0.823
39-3091.00,Amusement and Recreation Attendants,,,0.1391,0.191,0.8285
39-3092.00,Costume Attendants,,,0.131,0.1979,0.8296
39-3093.00,Locker Room; Coatroom; and Dressing Room Attendants,,,0.2002,0.2225,0.8208
39-4011.00,Embalmers,,,0.0875,0.1535,0.8265
39-4021.00,Funeral Attendants,,,0.1476,0.1789,0.824
39-4031.00,Morticians; Undertakers; and Funeral Arrangers,,,0.1529,0.2,0.8195
39-5011.00,Barbers,,,0.1013,0.1834,0.8273
39-5012.00,Hairdressers; Hairstylists; and Cosmetologists,,,0.0925,0.1902,0.8214
39-5091.00,Makeup Artists; Theatrical and Performance,,,0.1068,0.2638,0.8183
39-5092.00,Manicurists and Pedicurists,,,0.1571,0.2126,0.8199
39-5093.00,Shampooers,,,0.1063,0.1868,0.8192
39-5094.00,Skincare Specialists,,,0.1622,0.2122,0.8198
39-6011.00,Baggage Porters and Bellhops,,,0.0566,0.1409,0.8311
39-6012.00,Concierges,,,0.2956,0.2706,0.8181
39-7011.00,Tour Guides and Escorts,,,0.2552,0.2355,0.8234
39-7012.00,Travel Guides,,,0.2332,0.2406,0.8214
39-9011.00,Childcare Workers,,,0.1465,0.2092,0.8208
39-9011.01,Nannies,,,0.1465,0.1959,0.8218
39-9031.00,Exercise Trainers and Group Fitness Instructors,,,0.0153,0.1844,0.8182
39-9032.00,Recreation Workers,,,0.1783,0.2469,0.8177
39-9041.00,Residential Advisors,,,0.2522,0.2336,0.8201
41-1011.00,First-Line Supervisors of Retail Sales Workers,,,0.1908,0.2228,0.8188
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,,,0.3182,0.2592,0.8172
41-2011.00,Cashiers,,,0.1538,0.206,0.8202
41-2012.00,Gambling Change Persons and Booth Cashiers,,,0.1541,0.2049,0.8193
41-2021.00,Counter and Rental Clerks,,,0.1839,0.2061,0.8247
41-2022.00,Parts Salespersons,,,0.165,0.2171,0.8192
41-2031.00,Retail Salespersons,,,0.2096,0.2161,0.8269
41-3011.00,Advertising Sales Agents,,,0.3017,0.271,0.8259
41-3021.00,Insurance Sales Agents,,,0.3384,0.2796,0.8186
41-3031.00,Securities; Commodities; and Financial Services Sales Agents,,,0.3183,0.2636,0.8176
41-3041.00,Travel Agents,,,0.3205,0.2764,0.8173
41-4011.00,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,,,0.2814,0.2575,0.8218
41-4011.07,Solar Sales Representatives and Assessors,,,0.2814,0.2659,0.8174
41-4012.00,Sales Representatives; Wholesale and Manufacturing; Except Technical and Scientific Products,,,0.2917,0.2585,0.8175
41-9011.00,Demonstrators and Product Promoters,,,0.2068,0.2158,0.8263
41-9012.00,Models,,,0.1061,0.3187,0.8173
41-9021.00,Real Estate Brokers,,,0.3289,0.2748,0.8185
41-9022.00,Real Estate Sales Agents,0.0541394461006482,1.0,0.251,0.056,0.0995
41-9031.00,Sales Engineers,,,0.2901,0.2675,0.8192
41-9041.00,Telemarketers,,,0.3985,0.2976,0.8187
41-9091.00,Door-to-Door Sales Workers; News and Street Vendors; and Related Workers,,,0.3485,0.2722,0.8206
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,,,0.3032,0.2559,0.8169
43-2011.00,Switchboard Operators; Including Answering Service,,,0.3164,0.2599,0.8184
43-2021.00,Telephone Operators,,,0.3366,0.276,0.8183
43-3011.00,Bill and Account Collectors,,,0.3195,0.269,0.819
43-3021.00,Billing and Posting Clerks,,,0.3034,0.2629,0.8185
43-3031.00,Bookkeeping; Accounting; and Auditing Clerks,,,0.2651,0.2546,0.8173
43-3041.00,Gambling Cage Workers,,,0.2263,0.2323,0.8175
43-3051.00,Payroll and Timekeeping Clerks,,,0.3057,0.2587,0.8169
43-3061.00,Procurement Clerks,,,0.358,0.2835,0.8173
43-3071.00,Tellers,,,0.2185,0.2274,0.8186
43-4011.00,Brokerage Clerks,,,0.2901,0.2687,0.8176
43-4021.00,Correspondence Clerks,,,0.3092,0.2649,0.8182
43-4031.00,Court; Municipal; and License Clerks,,,0.3275,0.2662,0.8172
43-4041.00,Credit Authorizers; Checkers; and Clerks,,,0.3527,0.2865,0.8173
43-4051.00,Customer Service Representatives,0.2372468472593002,2.0,0.2962,0.2373,0.0705
43-4061.00,Eligibility Interviewers; Government Programs,,,0.3372,0.2621,0.82
43-4071.00,File Clerks,,,0.1955,0.2223,0.8172
43-4081.00,Hotel; Motel; and Resort Desk Clerks,,,0.2522,0.2349,0.8218
43-4111.00,Interviewers; Except Eligibility and Loan,,,0.3411,0.2694,0.8181
43-4121.00,Library Assistants; Clerical,,,0.1999,0.2277,0.8179
43-4131.00,Loan Interviewers and Clerks,,,0.32,0.2753,0.8173
43-4141.00,New Accounts Clerks,,,0.3112,0.262,0.8185
43-4151.00,Order Clerks,,,0.2582,0.2478,0.8174
43-4161.00,Human Resources Assistants; Except Payroll and Timekeeping,,,0.3449,0.2745,0.8179
43-4171.00,Receptionists and Information Clerks,,,0.291,0.2683,0.8174
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,,,0.2176,0.2217,0.8198
43-5011.00,Cargo and Freight Agents,,,0.3177,0.2511,0.818
43-5011.01,Freight Forwarders,,,0.3177,0.2763,0.8175
43-5021.00,Couriers and Messengers,,,0.0556,0.1608,0.8212
43-5031.00,Public Safety Telecommunicators,,,0.2598,0.2381,0.82
43-5032.00,Dispatchers; Except Police; Fire; and Ambulance,,,0.3024,0.2672,0.818
43-5041.00,Meter Readers; Utilities,,,0.043,0.1558,0.8182
43-5051.00,Postal Service Clerks,,,0.1324,0.187,0.8199
43-5052.00,Postal Service Mail Carriers,,,0.0502,0.1317,0.8397
43-5053.00,Postal Service Mail Sorters; Processors; and Processing Machine Operators,,,0.0454,0.1324,0.8373
43-5061.00,Production; Planning; and Expediting Clerks,,,0.2462,0.2428,0.8172
43-5071.00,Shipping; Receiving; and Inventory Clerks,,,0.0778,0.1512,0.8299
43-5111.00,Weighers; Measurers; Checkers; and Samplers; Recordkeeping,,,0.1241,0.1776,0.8186
43-6011.00,Executive Secretaries and Executive Administrative Assistants,,,0.2998,0.2645,0.8202
43-6012.00,Legal Secretaries and Administrative Assistants,,,0.305,0.2593,0.8181
43-6013.00,Medical Secretaries and Administrative Assistants,,,0.3229,0.2636,0.8176
43-6014.00,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,,,0.3176,0.2706,0.8183
43-9021.00,Data Entry Keyers,,,0.1873,0.2101,0.8168
43-9022.00,Word Processors and Typists,,,0.2277,0.2388,0.8193
43-9031.00,Desktop Publishers,,,0.1588,0.2605,0.8169
43-9041.00,Insurance Claims and Policy Processing Clerks,,,0.318,0.263,0.817
43-9051.00,Mail Clerks and Mail Machine Operators; Except Postal Service,,,0.081,0.1466,0.8357
43-9061.00,Office Clerks; General,,,0.2763,0.2566,0.8173
43-9071.00,Office Machine Operators; Except Computer,,,0.0972,0.2039,0.8176
43-9081.00,Proofreaders and Copy Markers,,,0.3395,0.2846,0.8173
43-9111.00,Statistical Assistants,,,0.2934,0.236,0.8167
