code,title,observed,n_studies,estimate,posterior_std
29-9091.00,Athletic Trainers,,,0.4237,1.0229
29-9092.00,Genetic Counselors,,,0.4649,1.0084
29-9093.00,Surgical Assistants,,,0.4252,1.02
29-9099.01,Midwives,,,0.4276,1.0148
31-1121.00,Home Health Aides,,,0.4215,1.019
31-1122.00,Personal Care Aides,,,0.4241,1.0234
31-1131.00,Nursing Assistants,,,0.4226,1.0132
31-1132.00,Orderlies,,,0.4161,1.042
31-1133.00,Psychiatric Aides,,,0.4202,1.0161
31-2011.00,Occupational Therapy Assistants,,,0.4113,1.01
31-2012.00,Occupational Therapy Aides,,,0.4229,1.0146
31-2021.00,Physical Therapist Assistants,,,0.4171,1.0127
31-2022.00,Physical Therapist Aides,,,0.4221,1.0179
31-9011.00,Massage Therapists,,,0.4213,1.016
31-9091.00,Dental Assistants,,,0.4272,1.0086
31-9092.00,Medical Assistants,,,0.4221,1.0048
31-9093.00,Medical Equipment Preparers,,,0.422,1.0134
31-9094.00,Medical Transcriptionists,,,0.4073,1.0041
31-9095.00,Pharmacy Aides,,,0.4307,1.0046
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,,,0.4206,1.0122
31-9097.00,Phlebotomists,,,0.4203,1.0059
31-9099.01,Speech-Language Pathology Assistants,,,0.4118,1.009
31-9099.02,Endoscopy Technicians,,,0.4232,1.0137
33-1011.00,First-Line Supervisors of Correctional Officers,,,0.4232,1.012
33-1012.00,First-Line Supervisors of Police and Detectives,,,0.4327,1.006
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,,,0.4403,1.0077
33-1091.00,First-Line Supervisors of Security Workers,,,0.4414,1.0191
33-2011.00,Firefighters,,,0.4216,1.0168
33-2021.00,Fire Inspectors and Investigators,,,0.4255,1.0085
33-2022.00,Forest Fire Inspectors and Prevention Specialists,,,0.4179,1.0315
33-3011.00,Bailiffs,,,0.4368,1.0113
33-3012.00,Correctional Officers and Jailers,,,0.4303,1.0077
33-3021.00,Detectives and Criminal Investigators,,,0.4344,1.0063
33-3021.02,Police Identification and Records Officers,,,0.4294,1.0044
33-3021.06,Intelligence Analysts,,,0.4437,1.0028
33-3031.00,Fish and Game Wardens,,,0.4447,1.0078
33-3041.00,Parking Enforcement Workers,,,0.4227,1.0099
33-3051.00,Police and Sheriff's Patrol Officers,,,0.4358,1.0142
33-3051.04,Customs and Border Protection Officers,,,0.4336,1.0047
33-3052.00,Transit and Railroad Police,,,0.4129,1.0159
33-9011.00,Animal Control Workers,,,0.444,1.0065
33-9021.00,Private Detectives and Investigators,,,0.4297,1.004
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,,,0.4161,1.0084
33-9032.00,Security Guards,,,0.4284,1.007
33-9091.00,Crossing Guards and Flaggers,,,0.4242,1.0107
33-9092.00,Lifeguards; Ski Patrol; and Other Recreational Protective Service Workers,,,0.4176,1.0351
33-9093.00,Transportation Security Screeners,,,0.4205,1.0216
33-9099.02,Retail Loss Prevention Specialists,,,0.4338,1.0043
35-1011.00,Chefs and Head Cooks,,,0.4168,1.0139
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,,,0.4301,1.0076
35-2011.00,Cooks; Fast Food,,,0.4159,1.0119
35-2012.00,Cooks; Institution and Cafeteria,,,0.4281,1.0073
35-2013.00,Cooks; Private Household,,,0.4119,1.0086
35-2014.00,Cooks; Restaurant,,,0.4134,1.0402
35-2015.00,Cooks; Short Order,,,0.4245,1.0048
35-2021.00,Food Preparation Workers,,,0.4306,1.0078
35-3011.00,Bartenders,,,0.4265,1.0122
35-3023.00,Fast Food and Counter Workers,,,0.4245,1.0094
35-3023.01,Baristas,,,0.4248,1.0136
35-3031.00,Waiters and Waitresses,,,0.4193,1.0164
35-3041.00,Food Servers; Nonrestaurant,,,0.4219,1.0122
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,,,0.424,1.0089
35-9021.00,Dishwashers,,,0.4213,1.0162
35-9031.00,Hosts and Hostesses; Restaurant; Lounge; and Coffee Shop,,,0.4302,1.0113
39-1013.00,First-Line Supervisors of Gambling Services Workers,,,0.4185,1.0337
39-1022.00,First-Line Supervisors of Personal Service Workers,,,0.4334,1.0082
39-2011.00,Animal Trainers,,,0.4136,1.0139
39-2021.00,Animal Caretakers,,,0.4142,1.0397
39-3011.00,Gambling Dealers,,,0.4214,1.0208
39-3012.00,Gambling and Sports Book Writers and Runners,,,0.4195,1.0282
39-3021.00,Motion Picture Projectionists,,,0.4291,1.0059
39-3031.00,Ushers; Lobby Attendants; and Ticket Takers,,,0.4213,1.0187
39-3091.00,Amusement and Recreation Attendants,,,0.4177,1.033
39-3092.00,Costume Attendants,,,0.37,1.0361
39-3093.00,Locker Room; Coatroom; and Dressing Room Attendants,,,0.4273,1.0144
39-4011.00,Embalmers,,,0.4191,1.0298
39-4021.00,Funeral Attendants,,,0.4181,1.0238
39-4031.00,Morticians; Undertakers; and Funeral Arrangers,,,0.4245,1.0114
39-5011.00,Barbers,,,0.4122,1.0304
39-5012.00,Hairdressers; Hairstylists; and Cosmetologists,,,0.4056,1.0145
39-5091.00,Makeup Artists; Theatrical and Performance,,,0.3143,1.0058
39-5092.00,Manicurists and Pedicurists,,,0.4199,1.0115
39-5093.00,Shampooers,,,0.4206,1.0102
39-5094.00,Skincare Specialists,,,0.4291,1.0107
39-6011.00,Baggage Porters and Bellhops,,,0.4151,1.0415
39-6012.00,Concierges,,,0.4236,1.0078
39-7011.00,Tour Guides and Escorts,,,0.4216,1.021
39-7012.00,Travel Guides,,,0.4223,1.0154
39-9011.00,Childcare Workers,,,0.4012,1.0125
39-9011.01,Nannies,,,0.4238,1.0159
39-9031.00,Exercise Trainers and Group Fitness Instructors,,,0.3997,1.038
39-9032.00,Recreation Workers,,,0.3875,1.0054
39-9041.00,Residential Advisors,,,0.4271,1.0122
41-1011.00,First-Line Supervisors of Retail Sales Workers,,,0.4286,1.0102
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,,,0.4495,1.0071
41-2011.00,Cashiers,,,0.4248,1.0129
41-2012.00,Gambling Change Persons and Booth Cashiers,,,0.4282,1.0102
41-2021.00,Counter and Rental Clerks,,,0.4184,1.023
41-2022.00,Parts Salespersons,,,0.4272,1.0091
41-2031.00,Retail Salespersons,,,0.42,1.0279
41-3011.00,Advertising Sales Agents,,,0.421,1.0901
41-3021.00,Insurance Sales Agents,,,0.4273,1.0107
41-3031.00,Securities; Commodities; and Financial Services Sales Agents,,,0.4384,1.0049
41-3041.00,Travel Agents,,,0.4268,1.0056
41-4011.00,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,,,0.4338,1.0155
41-4011.07,Solar Sales Representatives and Assessors,,,0.4268,1.0289
41-4012.00,Sales Representatives; Wholesale and Manufacturing; Except Technical and Scientific Products,,,0.4255,1.0895
41-9011.00,Demonstrators and Product Promoters,,,0.421,1.0449
41-9012.00,Models,,,0.4071,1.1036
41-9021.00,Real Estate Brokers,,,0.4285,1.0071
41-9022.00,Real Estate Sales Agents,0.5802411227104969,1.0,0.5719,0.2382
41-9031.00,Sales Engineers,,,0.4233,1.0296
41-9041.00,Telemarketers,,,0.4231,1.1176
41-9091.00,Door-to-Door Sales Workers; News and Street Vendors; and Related Workers,,,0.4239,1.0476
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,,,0.428,1.0044
43-2011.00,Switchboard Operators; Including Answering Service,,,0.4213,1.0077
43-2021.00,Telephone Operators,,,0.4231,1.0088
43-3011.00,Bill and Account Collectors,,,0.4233,1.0085
43-3021.00,Billing and Posting Clerks,,,0.4186,1.0045
43-3031.00,Bookkeeping; Accounting; and Auditing Clerks,,,0.4286,1.0046
43-3041.00,Gambling Cage Workers,,,0.4317,1.0054
43-3051.00,Payroll and Timekeeping Clerks,,,0.4094,1.0014
43-3061.00,Procurement Clerks,,,0.4289,1.0067
43-3071.00,Tellers,,,0.4297,1.0077
43-4011.00,Brokerage Clerks,,,0.4298,1.0068
43-4021.00,Correspondence Clerks,,,0.424,1.0059
43-4031.00,Court; Municipal; and License Clerks,,,0.4227,1.0043
43-4041.00,Credit Authorizers; Checkers; and Clerks,,,0.4289,1.005
43-4051.00,Customer Service Representatives,0.033835583753123226,1.0,0.034,0.023
43-4061.00,Eligibility Interviewers; Government Programs,,,0.4197,1.0109
43-4071.00,File Clerks,,,0.4399,1.0031
43-4081.00,Hotel; Motel; and Resort Desk Clerks,,,0.4273,1.0161
43-4111.00,Interviewers; Except Eligibility and Loan,,,0.438,1.0063
43-4121.00,Library Assistants; Clerical,,,0.4253,1.0059
43-4131.00,Loan Interviewers and Clerks,,,0.4322,1.0046
43-4141.00,New Accounts Clerks,,,0.4321,1.0082
43-4151.00,Order Clerks,,,0.4212,1.0065
43-4161.00,Human Resources Assistants; Except Payroll and Timekeeping,,,0.4213,1.0057
43-4171.00,Receptionists and Information Clerks,,,0.4319,1.0066
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,,,0.4334,1.0113
43-5011.00,Cargo and Freight Agents,,,0.4271,1.0068
43-5011.01,Freight Forwarders,,,0.4215,1.005
43-5021.00,Couriers and Messengers,,,0.4182,1.016
43-5031.00,Public Safety Telecommunicators,,,0.4223,1.0101
43-5032.00,Dispatchers; Except Police; Fire; and Ambulance,,,0.4302,1.0072
43-5041.00,Meter Readers; Utilities,,,0.4136,1.0237
43-5051.00,Postal Service Clerks,,,0.4216,1.0118
43-5052.00,Postal Service Mail Carriers,,,0.4133,1.0524
43-5053.00,Postal Service Mail Sorters; Processors; and Processing Machine Operators,,,0.4147,1.0544
43-5061.00,Production; Planning; and Expediting Clerks,,,0.4292,1.0056
43-5071.00,Shipping; Receiving; and Inventory Clerks,,,0.4152,1.0368
43-5111.00,Weighers; Measurers; Checkers; and Samplers; Recordkeeping,,,0.4167,1.0076
43-6011.00,Executive Secretaries and Executive Administrative Assistants,,,0.4228,1.0119
43-6012.00,Legal Secretaries and Administrative Assistants,,,0.4264,1.0063
43-6013.00,Medical Secretaries and Administrative Assistants,,,0.4231,1.0051
43-6014.00,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,,,0.4237,1.0079
43-9021.00,Data Entry Keyers,,,0.408,1.0014
43-9022.00,Word Processors and Typists,,,0.4224,1.0097
43-9031.00,Desktop Publishers,,,0.3575,1.0019
43-9041.00,Insurance Claims and Policy Processing Clerks,,,0.4197,1.0031
43-9051.00,Mail Clerks and Mail Machine Operators; Except Postal Service,,,0.4141,1.0495
43-9061.00,Office Clerks; General,,,0.4251,1.0055
43-9071.00,Office Machine Operators; Except Computer,,,0.4049,1.0043
43-9081.00,Proofreaders and Copy Markers,,,0.4244,1.0057
43-9111.00,Statistical Assistants,,,0.4423,1.0008
