code,title,observed,n_studies,aioe_baseline,estimate,posterior_std
29-1141.00,Registered Nurses,,,0.3155,0.3208,0.8266
29-1141.01,Acute Care Nurses,,,0.3155,0.2844,0.8284
29-1141.02,Advanced Practice Psychiatric Nurses,,,0.3155,0.2847,0.8282
29-1141.03,Critical Care Nurses,,,0.3155,0.2843,0.8285
29-1141.04,Clinical Nurse Specialists,,,0.3155,0.2987,0.8231
29-1151.00,Nurse Anesthetists,,,0.2864,0.2745,0.8285
29-1161.00,Nurse Midwives,,,0.3224,0.2869,0.8283
29-1171.00,Nurse Practitioners,,,0.3218,0.3078,0.8224
29-1181.00,Audiologists,,,0.4046,0.3527,0.8274
29-1211.00,Anesthesiologists,,,,0.3166,1.0159
29-1213.00,Dermatologists,,,,0.2689,1.0213
29-1214.00,Emergency Medicine Physicians,,,,0.2922,1.012
29-1215.00,Family Medicine Physicians,,,,0.3188,1.016
29-1216.00,General Internal Medicine Physicians,,,,0.274,1.0185
29-1217.00,Neurologists,,,,0.3241,1.0196
29-1218.00,Obstetricians and Gynecologists,,,,0.2731,1.0191
29-1221.00,Pediatricians; General,,,,0.2688,1.0219
29-1222.00,Physicians; Pathologists,,,,0.3261,1.0192
29-1223.00,Psychiatrists,,,,0.2885,1.0115
29-1224.00,Radiologists,-0.037751128203603754,1.0,0.3885,-0.0346,0.0995
29-1229.01,Allergists and Immunologists,,,,0.2939,1.0115
29-1229.02,Hospitalists,,,,0.269,1.0217
29-1229.03,Urologists,,,,0.2721,1.0175
29-1229.04,Physical Medicine and Rehabilitation Physicians,,,,0.294,1.01
29-1229.05,Preventive Medicine Physicians,,,,0.3113,1.0025
29-1229.06,Sports Medicine Physicians,,,,0.2849,1.0138
29-1241.00,Ophthalmologists; Except Pediatric,,,,0.2575,1.0054
29-1291.00,Acupuncturists,,,,0.2687,1.0219
29-1292.00,Dental Hygienists,,,,0.3645,1.015
29-1299.01,Naturopathic Physicians,,,,0.2811,1.0147
29-1299.02,Orthoptists,,,,0.2983,1.0064
29-2011.00,Medical and Clinical Laboratory Technologists,,,0.2494,0.2802,0.8228
29-2011.01,Cytogenetic Technologists,,,0.2494,0.3017,0.8281
29-2011.02,Cytotechnologists,,,0.2494,0.2413,0.8219
29-2011.04,Histotechnologists,,,0.2494,0.2612,0.8192
29-2012.00,Medical and Clinical Laboratory Technicians,,,0.1987,0.2701,0.8211
29-2012.01,Histology Technicians,,,0.1987,0.2069,0.8191
29-2031.00,Cardiovascular Technologists and Technicians,,,0.2307,0.256,0.8285
29-2032.00,Diagnostic Medical Sonographers,,,0.2006,0.2853,0.828
29-2033.00,Nuclear Medicine Technologists,,,0.2534,0.2637,0.8284
29-2034.00,Radiologic Technologists and Technicians,,,0.1731,0.2368,0.8285
29-2035.00,Magnetic Resonance Imaging Technologists,,,0.2294,0.2555,0.8284
29-2036.00,Medical Dosimetrists,,,,0.2877,1.0078
29-2051.00,Dietetic Technicians,,,0.2313,0.2879,0.8206
29-2052.00,Pharmacy Technicians,,,0.2534,0.2944,0.8184
29-2053.00,Psychiatric Technicians,,,0.258,0.2651,0.8285
29-2055.00,Surgical Technologists,,,0.1442,0.1949,0.8268
29-2056.00,Veterinary Technologists and Technicians,,,0.1989,0.2439,0.8282
29-2057.00,Ophthalmic Medical Technicians,,,0.2757,0.2833,0.8221
29-2061.00,Licensed Practical and Licensed Vocational Nurses,,,0.1956,0.2441,0.8284
29-2081.00,Opticians; Dispensing,,,0.2644,0.2866,0.8337
29-2091.00,Orthotists and Prosthetists,,,0.2848,0.2753,0.8276
29-2092.00,Hearing Aid Specialists,,,0.3546,0.3365,0.8279
29-2099.01,Neurodiagnostic Technologists,,,0.1991,0.2402,0.8273
29-2099.05,Ophthalmic Medical Technologists,,,0.1991,0.246,0.8271
29-2099.08,Patient Representatives,,,0.1991,0.2867,0.8214
29-9091.00,Athletic Trainers,,,0.2383,0.2585,0.8285
29-9092.00,Genetic Counselors,,,0.5691,0.4082,0.8279
29-9093.00,Surgical Assistants,,,,0.2687,1.0219
29-9099.01,Midwives,,,0.3169,0.2848,0.8285
31-1121.00,Home Health Aides,,,,0.2687,1.0219
31-1122.00,Personal Care Aides,,,,0.2687,1.0219
31-1131.00,Nursing Assistants,,,,0.2588,1.0195
31-1132.00,Orderlies,,,,0.1535,1.0603
31-1133.00,Psychiatric Aides,,,,0.2687,1.0219
31-2011.00,Occupational Therapy Assistants,,,0.2425,0.2604,0.8282
31-2012.00,Occupational Therapy Aides,,,0.1832,0.2402,0.8285
31-2021.00,Physical Therapist Assistants,,,0.2063,0.2478,0.8285
31-2022.00,Physical Therapist Aides,,,0.1289,0.222,0.8285
31-9011.00,Massage Therapists,,,0.1148,0.2313,0.8271
31-9091.00,Dental Assistants,,,0.1855,0.2686,0.8184
31-9092.00,Medical Assistants,,,0.3079,0.3198,0.8273
31-9093.00,Medical Equipment Preparers,,,0.095,0.0952,0.8166
31-9094.00,Medical Transcriptionists,,,0.5098,0.231,0.8186
31-9095.00,Pharmacy Aides,,,0.2524,0.2619,0.8176
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,,,0.1342,0.2084,0.8255
31-9097.00,Phlebotomists,,,0.205,0.2477,0.827
31-9099.01,Speech-Language Pathology Assistants,,,0.3113,0.3393,0.828
31-9099.02,Endoscopy Technicians,,,0.3113,0.2777,0.8274
33-1011.00,First-Line Supervisors of Correctional Officers,,,0.1823,0.2489,0.8233
33-1012.00,First-Line Supervisors of Police and Detectives,,,0.217,0.3092,0.8226
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,,,0.1245,0.2399,0.8219
33-1091.00,First-Line Supervisors of Security Workers,,,,0.3263,1.0205
33-2011.00,Firefighters,,,-0.0125,0.1344,0.8283
33-2021.00,Fire Inspectors and Investigators,,,0.2263,0.276,0.8211
33-2022.00,Forest Fire Inspectors and Prevention Specialists,,,0.1863,0.1879,0.8177
33-3011.00,Bailiffs,,,0.2223,0.1556,0.8167
33-3012.00,Correctional Officers and Jailers,,,0.1175,0.2379,0.8209
33-3021.00,Detectives and Criminal Investigators,,,0.29,0.3015,0.8178
33-3021.02,Police Identification and Records Officers,,,0.29,0.314,0.8253
33-3021.06,Intelligence Analysts,,,0.29,0.2747,0.8194
33-3031.00,Fish and Game Wardens,,,0.1518,0.2389,0.819
33-3041.00,Parking Enforcement Workers,,,0.1264,0.2776,0.8281
33-3051.00,Police and Sheriff's Patrol Officers,,,0.1236,0.2396,0.8337
33-3051.04,Customs and Border Protection Officers,,,0.1236,0.2529,0.8183
33-3052.00,Transit and Railroad Police,,,0.1015,0.2187,0.8315
33-9011.00,Animal Control Workers,,,0.1762,0.269,0.8242
33-9021.00,Private Detectives and Investigators,,,0.3876,0.3246,0.818
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,,,0.3493,0.2921,0.8215
33-9032.00,Security Guards,,,0.1693,0.2722,0.8184
33-9091.00,Crossing Guards and Flaggers,,,0.1747,0.239,0.8273
33-9092.00,Lifeguards; Ski Patrol; and Other Recreational Protective Service Workers,,,0.1918,0.243,0.8285
33-9093.00,Transportation Security Screeners,,,0.1482,0.1516,0.8498
33-9099.02,Retail Loss Prevention Specialists,,,0.2547,0.294,0.8197
35-1011.00,Chefs and Head Cooks,,,0.2221,0.3319,0.8314
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,,,0.2267,0.3115,0.8214
35-2011.00,Cooks; Fast Food,,,0.176,0.1628,0.8489
35-2012.00,Cooks; Institution and Cafeteria,,,0.1407,0.2781,0.8195
35-2013.00,Cooks; Private Household,,,0.1238,0.2975,0.8286
35-2014.00,Cooks; Restaurant,,,0.0986,0.1347,0.85
35-2015.00,Cooks; Short Order,,,0.139,0.2585,0.8183
35-2021.00,Food Preparation Workers,,,0.0618,0.2314,0.8184
35-3011.00,Bartenders,,,0.1718,0.2995,0.8244
35-3023.00,Fast Food and Counter Workers,,,,0.2975,1.0312
35-3023.01,Baristas,,,,0.339,1.0109
35-3031.00,Waiters and Waitresses,,,0.1596,0.2508,0.8341
35-3041.00,Food Servers; Nonrestaurant,,,0.1647,0.2515,0.8336
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,,,-0.0432,0.222,0.8259
35-9021.00,Dishwashers,,,-0.0701,0.0787,0.8499
35-9031.00,Hosts and Hostesses; Restaurant; Lounge; and Coffee Shop,,,0.2965,0.3418,0.8247
39-1013.00,First-Line Supervisors of Gambling Services Workers,,,,0.2972,1.0326
39-1022.00,First-Line Supervisors of Personal Service Workers,,,,0.3532,1.0211
39-2011.00,Animal Trainers,,,0.1049,0.2547,0.8266
39-2021.00,Animal Caretakers,,,0.1472,0.1509,0.85
39-3011.00,Gambling Dealers,,,0.2646,0.2864,0.8343
39-3012.00,Gambling and Sports Book Writers and Runners,,,0.335,0.3098,0.8343
39-3021.00,Motion Picture Projectionists,,,0.1217,0.2582,0.8239
39-3031.00,Ushers; Lobby Attendants; and Ticket Takers,,,0.2349,0.2764,0.8343
39-3091.00,Amusement and Recreation Attendants,,,0.2101,0.2682,0.8343
39-3092.00,Costume Attendants,,,0.196,0.1674,0.8499
39-3093.00,Locker Room; Coatroom; and Dressing Room Attendants,,,0.3169,0.3391,0.8226
39-4011.00,Embalmers,,,0.1201,0.1465,0.8463
39-4021.00,Funeral Attendants,,,0.225,0.1827,0.8461
39-4031.00,Morticians; Undertakers; and Funeral Arrangers,,,0.2343,0.2935,0.8242
39-5011.00,Barbers,,,0.144,0.2461,0.8343
39-5012.00,Hairdressers; Hairstylists; and Cosmetologists,,,0.1287,0.2411,0.8342
39-5091.00,Makeup Artists; Theatrical and Performance,,,0.1537,0.3009,0.8222
39-5092.00,Manicurists and Pedicurists,,,0.2416,0.3185,0.8233
39-5093.00,Shampooers,,,0.1529,0.2483,0.8317
39-5094.00,Skincare Specialists,,,0.2505,0.3251,0.8245
39-6011.00,Baggage Porters and Bellhops,,,0.066,0.1243,0.8497
39-6012.00,Concierges,,,0.4835,0.4008,0.8229
39-7011.00,Tour Guides and Escorts,,,0.4131,0.3358,0.8343
39-7012.00,Travel Guides,,,0.3746,0.298,0.8192
39-9011.00,Childcare Workers,,,0.2231,0.2535,0.8285
39-9011.01,Nannies,,,0.2231,0.2544,0.8282
39-9031.00,Exercise Trainers and Group Fitness Instructors,,,-0.0061,0.2192,0.8254
39-9032.00,Recreation Workers,,,0.2787,0.3451,0.8268
39-9041.00,Residential Advisors,,,0.4078,0.3192,0.8271
41-1011.00,First-Line Supervisors of Retail Sales Workers,,,0.3005,0.3174,0.8257
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,,,0.5231,0.4073,0.8255
41-2011.00,Cashiers,,,0.2357,0.2774,0.8336
41-2012.00,Gambling Change Persons and Booth Cashiers,,,0.2364,0.2866,0.8281
41-2021.00,Counter and Rental Clerks,,,0.2883,0.2942,0.8343
41-2022.00,Parts Salespersons,,,0.2553,0.2548,0.8186
41-2031.00,Retail Salespersons,,,0.3333,0.3092,0.8343
41-3011.00,Advertising Sales Agents,,,0.4943,0.3277,0.819
41-3021.00,Insurance Sales Agents,,,0.5584,0.4291,0.8246
41-3031.00,Securities; Commodities; and Financial Services Sales Agents,,,0.5233,0.4161,0.8239
41-3041.00,Travel Agents,,,0.5271,0.3886,0.8186
41-4011.00,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,,,0.4587,0.3959,0.8247
41-4011.07,Solar Sales Representatives and Assessors,,,0.4587,0.3673,0.8184
41-4012.00,Sales Representatives; Wholesale and Manufacturing; Except Technical and Scientific Products,,,0.4768,0.3899,0.8201
41-9011.00,Demonstrators and Product Promoters,,,0.3285,0.3077,0.8343
41-9012.00,Models,,,0.1525,0.3327,0.8177
41-9021.00,Real Estate Brokers,,,0.5418,0.4211,0.8233
41-9022.00,Real Estate Sales Agents,0.05413944610064823,1.0,0.4057,0.0572,0.0995
41-9031.00,Sales Engineers,,,0.4741,0.3237,0.8188
41-9041.00,Telemarketers,,,0.6634,0.3977,0.8182
41-9091.00,Door-to-Door Sales Workers; News and Street Vendors; and Related Workers,,,0.5761,0.4198,0.8224
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,,,0.4968,0.3512,0.8173
43-2011.00,Switchboard Operators; Including Answering Service,,,0.5199,0.3734,0.8311
43-2021.00,Telephone Operators,,,0.5553,0.3938,0.8192
43-3011.00,Bill and Account Collectors,,,0.5254,0.4335,0.832
43-3021.00,Billing and Posting Clerks,,,0.4972,0.3838,0.8277
43-3031.00,Bookkeeping; Accounting; and Auditing Clerks,,,0.4303,0.3671,0.8184
43-3041.00,Gambling Cage Workers,,,0.3626,0.3276,0.8236
43-3051.00,Payroll and Timekeeping Clerks,,,0.5012,0.3447,0.8174
43-3061.00,Procurement Clerks,,,0.5927,0.4328,0.826
43-3071.00,Tellers,,,0.3489,0.3541,0.8232
43-4011.00,Brokerage Clerks,,,0.4741,0.3776,0.8182
43-4021.00,Correspondence Clerks,,,0.5073,0.4262,0.8315
43-4031.00,Court; Municipal; and License Clerks,,,0.5393,0.3903,0.8199
43-4041.00,Credit Authorizers; Checkers; and Clerks,,,0.5834,0.4087,0.8181
43-4051.00,Customer Service Representatives,0.23724684725930023,2.0,0.4846,0.2378,0.0705
43-4061.00,Eligibility Interviewers; Government Programs,,,0.5563,0.3834,0.834
43-4071.00,File Clerks,,,0.3087,0.3279,0.8215
43-4081.00,Hotel; Motel; and Resort Desk Clerks,,,0.4078,0.3342,0.8343
43-4111.00,Interviewers; Except Eligibility and Loan,,,0.563,0.4255,0.8212
43-4121.00,Library Assistants; Clerical,,,0.3163,0.3466,0.8238
43-4131.00,Loan Interviewers and Clerks,,,0.5262,0.3669,0.8174
43-4141.00,New Accounts Clerks,,,0.5109,0.4132,0.8246
43-4151.00,Order Clerks,,,0.4183,0.3767,0.8257
43-4161.00,Human Resources Assistants; Except Payroll and Timekeeping,,,0.5698,0.4449,0.8296
43-4171.00,Receptionists and Information Clerks,,,0.4755,0.3715,0.8186
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,,,0.3472,0.314,0.8341
43-5011.00,Cargo and Freight Agents,,,0.5222,0.3276,0.8228
43-5011.01,Freight Forwarders,,,0.5222,0.3867,0.8185
43-5021.00,Couriers and Messengers,,,0.0643,0.1342,0.8439
43-5031.00,Public Safety Telecommunicators,,,0.4211,0.3022,0.8189
43-5032.00,Dispatchers; Except Police; Fire; and Ambulance,,,0.4955,0.4053,0.8232
43-5041.00,Meter Readers; Utilities,,,0.0422,0.1404,0.8324
43-5051.00,Postal Service Clerks,,,0.1985,0.1743,0.8468
43-5052.00,Postal Service Mail Carriers,,,0.0549,0.1201,0.85
43-5053.00,Postal Service Mail Sorters; Processors; and Processing Machine Operators,,,0.0464,0.1173,0.85
43-5061.00,Production; Planning; and Expediting Clerks,,,0.3973,0.368,0.8272
43-5071.00,Shipping; Receiving; and Inventory Clerks,,,0.103,0.1363,0.85
43-5111.00,Weighers; Measurers; Checkers; and Samplers; Recordkeeping,,,0.184,0.1397,0.8171
43-6011.00,Executive Secretaries and Executive Administrative Assistants,,,0.4909,0.4222,0.8319
43-6012.00,Legal Secretaries and Administrative Assistants,,,0.4999,0.4198,0.8256
43-6013.00,Medical Secretaries and Administrative Assistants,,,0.5313,0.3871,0.8217
43-6014.00,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,,,0.522,0.4305,0.8291
43-9021.00,Data Entry Keyers,,,0.2944,0.2759,0.8173
43-9022.00,Word Processors and Typists,,,0.3649,0.3797,0.8311
43-9031.00,Desktop Publishers,,,0.2446,0.2543,0.8167
43-9041.00,Insurance Claims and Policy Processing Clerks,,,0.5226,0.3618,0.8171
43-9051.00,Mail Clerks and Mail Machine Operators; Except Postal Service,,,0.1087,0.1381,0.85
43-9061.00,Office Clerks; General,,,0.4499,0.387,0.8208
43-9071.00,Office Machine Operators; Except Computer,,,0.1369,0.2964,0.8288
43-9081.00,Proofreaders and Copy Markers,,,0.5603,0.3998,0.8186
43-9111.00,Statistical Assistants,,,0.4797,0.3327,0.8173
