code,title,observed,n_studies,aioe_baseline,estimate,posterior_std
43-3051.00,Payroll and Timekeeping Clerks,,,0.3057,0.2615,0.8216
43-3061.00,Procurement Clerks,,,0.358,0.2852,0.8178
43-3071.00,Tellers,,,0.2185,0.2338,0.8206
43-4011.00,Brokerage Clerks,,,0.2901,0.2714,0.8181
43-4021.00,Correspondence Clerks,,,0.3092,0.2671,0.8202
43-4031.00,Court; Municipal; and License Clerks,,,0.3275,0.2699,0.818
43-4041.00,Credit Authorizers; Checkers; and Clerks,,,0.3527,0.288,0.8176
43-4051.00,Customer Service Representatives,0.2372468472593002,2.0,0.2962,0.2373,0.0705
43-4061.00,Eligibility Interviewers; Government Programs,,,0.3372,0.27,0.8255
43-4071.00,File Clerks,,,0.1955,0.2248,0.8179
43-4111.00,Interviewers; Except Eligibility and Loan,,,0.3411,0.2722,0.8186
43-4121.00,Library Assistants; Clerical,,,0.1999,0.2324,0.8188
43-4131.00,Loan Interviewers and Clerks,,,0.32,0.2791,0.818
43-4141.00,New Accounts Clerks,,,0.3112,0.2665,0.8197
43-4151.00,Order Clerks,,,0.2582,0.249,0.8178
43-4161.00,Human Resources Assistants; Except Payroll and Timekeeping,,,0.3449,0.2769,0.8189
43-4171.00,Receptionists and Information Clerks,,,0.291,0.2718,0.818
43-5011.00,Cargo and Freight Agents,,,0.3177,0.258,0.8212
43-5011.01,Freight Forwarders,,,0.3177,0.2769,0.8182
43-5031.00,Public Safety Telecommunicators,,,0.2598,0.2389,0.8223
43-5032.00,Dispatchers; Except Police; Fire; and Ambulance,,,0.3024,0.2697,0.8195
43-5061.00,Production; Planning; and Expediting Clerks,,,0.2462,0.244,0.8174
43-5111.00,Weighers; Measurers; Checkers; and Samplers; Recordkeeping,,,0.1241,0.1847,0.8208
43-6012.00,Legal Secretaries and Administrative Assistants,,,0.305,0.2624,0.8193
43-6013.00,Medical Secretaries and Administrative Assistants,,,0.3229,0.2686,0.8188
43-6014.00,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,,,0.3176,0.2731,0.82
43-9021.00,Data Entry Keyers,,,0.1873,0.2112,0.8169
43-9022.00,Word Processors and Typists,,,0.2277,0.2414,0.8208
43-9031.00,Desktop Publishers,,,0.1588,0.2609,0.8171
43-9041.00,Insurance Claims and Policy Processing Clerks,,,0.318,0.2648,0.8172
43-9061.00,Office Clerks; General,,,0.2763,0.2587,0.818
43-9071.00,Office Machine Operators; Except Computer,,,0.0972,0.2045,0.819
43-9081.00,Proofreaders and Copy Markers,,,0.3395,0.2869,0.8174
43-9111.00,Statistical Assistants,,,0.2934,0.237,0.8167
45-2011.00,Agricultural Inspectors,,,0.1657,0.2155,0.818
45-4023.00,Log Graders and Scalers,,,0.082,0.1758,0.824
47-2152.04,Solar Thermal Installers and Technicians,,,0.0318,0.1789,0.8254
47-3016.00,Helpers--Roofers,,,-0.0342,0.1631,0.8186
47-4011.00,Construction and Building Inspectors,,,0.1748,0.2173,0.8198
47-4011.01,Energy Auditors,,,0.1748,0.2118,0.818
49-2022.00,Telecommunications Equipment Installers and Repairers; Except Line Installers,,,0.0536,0.1736,0.8225
49-2091.00,Avionics Technicians,,,0.1349,0.1914,0.8462
49-9063.00,Musical Instrument Repairers and Tuners,,,0.0963,0.2023,0.8234
51-1011.00,First-Line Supervisors of Production and Operating Workers,,,0.1622,0.2146,0.8206
51-3091.00,Food and Tobacco Roasting; Baking; and Drying Machine Operators and Tenders,,,0.0715,0.1738,0.8283
51-5111.00,Prepress Technicians and Workers,,,0.1665,0.2308,0.8189
51-6092.00,Fabric and Apparel Patternmakers,,,0.1265,0.2232,0.8192
51-8012.00,Power Distributors and Dispatchers,,,0.1976,0.2154,0.8175
51-8031.00,Water and Wastewater Treatment Plant and System Operators,,,0.0993,0.1808,0.8213
51-8092.00,Gas Plant Operators,,,0.0975,0.1765,0.8236
51-9071.00,Jewelers and Precious Stone and Metal Workers,,,0.09,0.3183,0.8209
51-9081.00,Dental Laboratory Technicians,,,0.114,0.2736,0.8176
51-9082.00,Medical Appliance Technicians,,,0.1007,0.2017,0.8188
51-9162.00,Computer Numerically Controlled Tool Programmers,,,,0.2425,1.031
53-1042.00,First-Line Supervisors of Helpers; Laborers; and Material Movers; Hand,,,,0.2464,1.0046
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,,,,0.2628,1.0038
53-2021.00,Air Traffic Controllers,,,0.2446,0.2256,0.8181
53-6041.00,Traffic Technicians,,,0.1822,0.2169,0.8172
53-6051.00,Transportation Inspectors,,,0.1284,0.2021,0.8186
53-6061.00,Passenger Attendants,,,0.1524,0.2109,0.8217
